name	TCGA-DB-5281	TCGA-E1-5304	TCGA-CS-4944	TCGA-DB-5274	TCGA-DH-5140	TCGA-E1-5311	TCGA-CS-5390	TCGA-DB-5275	TCGA-DH-5141	TCGA-E1-5318
OR2T11	-0.111	0.286333333333	0.263	0.316666666667	0.103333333333	0.182666666667	0.201	0.326666666667	0.530666666667	0.097
ORAOV1	-0.553615384615	-0.128846153846	-0.423615384615	-0.302307692308	0.0416153846154	-0.607	-0.345230769231	-0.0586923076923	-0.309846153846	0.0418461538462
ZNF184	0.38875	1.118875	0.300125	0.56775	1.11775	0.38525	0.145625	0.530625	-0.12525	0.239625
TCEB3B	-0.0444	0.0393333333333	0.11825	0.676	0.137125	-0.0635	-0.21125	0.0752	0.2616	0.003875
ADAM21	0.653333333333	0.660333333333	0.628	0.947	0.881666666667	0.612666666667	0.527333333333	0.098	0.656333333333	0.886666666667
GDPD1	1.27	1.298	0.7165	1.75166666667	1.35816666667	1.0855	1.629	1.386	1.38233333333	1.415
SPINLW1	0.267	0.27	0.5375	-0.0481666666667	0.0155	0.099	0.129833333333	0.461666666667	0.423833333333	0.456666666667
PRR14	0.062625	0.215	0.216	0.306625	0.744125	0.63975	0.19975	0.97775	0.39625	0.49825
KCTD9	-1.71708333333	-2.0725	-1.42633333333	-1.58183333333	-2.738	-2.14883333333	-2.232	-2.32641666667	-2.00366666667	-1.54158333333
NUDT3	0.8698	1.0308	1.1702	0.3304	1.412	0.846	0.8202	0.9734	0.4636	0.5934
KIAA1822	1.16792307692	0.939538461538	1.32161538462	0.844538461538	0.627153846154	1.34261538462	0.929153846154	1.12476923077	1.52684615385	1.11907692308
HIST1H4K	-0.953333333333	1.85933333333	-0.393	0.0563333333333	-2.73766666667	0.667666666667	-1.74433333333	0.981333333333	-0.02	0.763
DFNA5	1.133	0.6306	1.805	1.216	0.8864	0.8542	0.5548	1.4322	0.2858	1.062
GABPA	-0.077	0.1092	-0.0926	-0.0982	-0.9806	-0.002	-0.1642	-0.0996	-0.2722	0.213
C14orf44	1.3722	0.8528	0.7608	1.2428	1.2014	1.7544	1.3738	1.419	1.5306	1.1754
POLB	-0.434363636364	0.255	-0.653363636364	-0.472181818182	-0.44	-0.258363636364	-0.100090909091	-0.448636363636	-0.119545454545	-0.190909090909
PTAR1	1.1224	1.2222	0.9054	0.8604	1.472	0.9884	0.275	0.5838	0.7062	0.62
SEC31A	-0.179846153846	0.0249230769231	-0.706615384615	-0.420384615385	-0.0705384615385	-0.701	-0.248307692308	-0.551153846154	-0.252384615385	0.237461538462
TRIM58	-1.761	-1.4952	-1.0268	-1.4474	-1.6286	-1.315	-1.6512	-1.2946	-1.6916	-1.4106
TAS2R14	1.04233333333	0.916666666667	0.345	0.827333333333	0.776333333333	0.656333333333	0.448	1.06366666667	0.705333333333	0.386
VPS8	0.8723	1.6835	0.9241	0.5376	1.196	0.8383	0.7349	0.9458	0.7439	0.7021
H1F0	-0.254	-0.067	-1.049625	0.1605	0.7255	0.973375	-0.022875	-0.7285	-1.3025	-1.648875
PRKCB1	1.263	-2.90275	-0.8385	-0.607375	-1.318625	0.978125	-0.3525	0.167875	-0.17375	-1.32
UGT2A1	0.669666666667	0.236666666667	1.074	0.437	0.425333333333	0.505333333333	0.546333333333	0.699	0.678666666667	0.490666666667
TOR1B	-0.594	-0.3372	-0.6976	-0.5424	-0.2166	-0.4876	-0.445	-0.7814	-1.0468	-0.5114
LSS	-0.8636875	-1.0885625	-0.1203125	-0.238875	-1.3620625	-0.214625	-0.7705625	-0.2673125	-0.58025	-0.785375
C2orf19	0.146333333333	0.218333333333	0.272333333333	0.260333333333	0.383	-0.0123333333333	0.133333333333	0.127	0.602333333333	0.476
HNRNPC	0.289444444444	0.480166666667	0.323222222222	0.149166666667	0.171555555556	0.376777777778	0.342555555556	0.148722222222	0.222333333333	0.3455
TMEM100	4.878625	4.593375	3.217	5.659	3.496625	5.330375	5.316875	5.48925	5.74375	6.048625
LOC116349	-0.6074	-0.6826	0.2838	0.0506	-1.0466	-0.2044	0.5692	-0.388	0.2952	-0.0708
OR51M1	0.384666666667	0.351333333333	0.642333333333	0.529333333333	0.304	0.074	0.0616666666667	0.783333333333	0.345333333333	0.541333333333
CCDC142	-1.11	-0.5368	-1.0686	-0.1166	-0.26	-1.224	-0.876	-0.483	-0.7142	-0.7418
ISG15	0.223181818182	-1.5865	-0.269772727273	0.341772727273	0.133045454545	-0.863363636364	-0.9555	-0.139681818182	0.254863636364	-0.266590909091
ZCCHC14	0.0411	1.0224	0.1579	0.8537	0.4621	0.5645	0.5004	0.3502	0.0971	0.6617
CREBL2	0.7753	0.7459	1.7602	0.9897	1.102	1.2727	0.9364	1.1863	1.2825	1.1193
TGDS	-1.3962	-2.0964	-1.493	-1.1412	-2.0446	-1.3704	-1.4718	-1.3888	-1.6764	-1.7388
DC2	-1.84	-1.5648	-1.7138	-1.482	-1.6084	-1.89	-1.7916	-2.44	-2.0342	-1.6258
CACNA2D3	1.62388888889	-1.74666666667	0.669944444444	0.0917222222222	-0.409611111111	2.39955555556	1.24811111111	-0.034	-0.651944444444	-1.83588888889
ZNF429	0.2946	-0.1029	-1.0697	0.7816	-0.327	-0.2436	0.6409	-0.6554	-0.0559	0.0404
LYPD6	0.00075	0.112625	-0.13375	-0.659375	0.60175	-0.15725	-1.376875	-0.83275	-1.989125	-0.90025
SUCLG1	0.30475	0.184375	0.21	0.86875	0.574125	0.8265	0.766625	0.456875	1.022875	0.897875
OR51I1	-0.751	-0.755	-0.531333333333	-0.637	-0.458333333333	-0.598	-0.705	-0.364	-1.21833333333	-0.352666666667
MAGEH1	4.1034	4.115	4.1246	4.3804	4.4858	4.485	4.433	3.9146	4.541	5.2818
PRPF40A	-0.897	-0.300333333333	-1.34133333333	-0.675	-0.764333333333	-1.161	-0.726333333333	-0.129666666667	-0.946666666667	-0.858666666667
SMR3A	0.184666666667	0.487333333333	0.322	0.194	0.174666666667	0.248666666667	0.406333333333	0.347	0.378	0.472
SPINK2	-2.1516	-2.913	-0.9692	-1.6812	-2.2068	-1.18	-0.413	-0.4468	1.0998	-2.0266
THAP2	1.3937	1.4593	1.3062	1.6354	1.9977	1.5978	1.0341	1.2265	1.8695	2.1693
NPY5R	0.7153	-0.4997	0.2506	0.1199	4.0253	0.9305	0.2225	-0.0847	-0.3112	-0.2622
IRF4	-2.56172727273	-3.00627272727	-2.72509090909	-3.474	-3.20818181818	-3.25927272727	-3.5882	-2.94827272727	-3.30381818182	-3.23890909091
SPESP1	-0.317	-0.498	-0.371125	-0.526875	-1.5995	0.59775	-0.61425	-0.027875	-0.331625	-0.852625
OR10S1	0.504	0.634333333333	0.132666666667	0.475333333333	0.354666666667	0.807333333333	0.768	0.582	0.733666666667	0.441
DTD1	0.6832	1.0444	0.5474	1.091	1.4528	1.0086	1.2078	0.9842	0.9944	1.2864
TUBE1	0.016	0.697	-1.2532	0.2944	0.4682	0.2742	0.2582	0.0796	-0.0764	-0.2406
DDX19A	-1.01233333333	-0.564666666667	-1.20733333333	-1.00966666667	-0.937333333333	-0.981	-0.876	-1.15066666667	-1.07233333333	-0.933333333333
PDPN	-2.44990909091	-0.289727272727	-2.21645454545	-2.98172727273	-1.25981818182	-3.78481818182	-3.529	-1.86527272727	-3.45118181818	-4.23363636364
TMEM34	0.8955625	0.3529375	0.9778125	0.72775	0.4591875	0.7570625	0.8951875	-0.1729375	1.2346875	0.8919375
MGAM	0.509	0.6222	0.149	0.2878	0.8736	0.533	0.1654	0.3646	0.3726	0.4436
COL3A1	1.58720833333	0.467166666667	-0.462833333333	3.224625	4.334875	1.316375	0.74425	0.420083333333	0.318260869565	3.40108333333
GFM2	-0.337230769231	-0.112846153846	-0.508	-0.269384615385	-0.303	0.0516153846154	-0.0270769230769	-0.331615384615	-0.510230769231	-0.325692307692
OR5A2	0.680666666667	0.519666666667	0.433333333333	0.0693333333333	0.562	0.320666666667	1.12433333333	0.525666666667	0.929333333333	0.395666666667
PSG9	-0.8545	-0.8226	-0.814166666667	-1.43316666667	-1.00816666667	-1.8392	-1.28	-1.22333333333	-1.0265	-1.08466666667
ARHGEF11	0.93175	1.27075	0.448875	0.851625	1.2025	1.151125	1.102	0.968625	0.566625	1.080625
IVNS1ABP	0.114857142857	-0.168666666667	-0.791142857143	0.727428571429	-0.197619047619	-0.328952380952	0.0514285714286	0.16019047619	-0.604952380952	0.644619047619
SIGIRR	-0.9776	-2.1088	-0.9026	-1.0734	-0.968	-1.4234	-1.6254	-1.5234	-0.93	-1.4826
DUSP19	0.236181818182	1.02190909091	0.523272727273	0.892	0.103	0.601545454545	0.114727272727	0.263272727273	0.594909090909	0.769636363636
DNAJC14	0.204	-0.0117692307692	0.206461538462	-0.0703076923077	0.284769230769	0.0996153846154	0.374538461538	-0.0378461538462	0.384615384615	0.194538461538
ACSS1	0.5803	0.5854	1.3803	0.0124	1.2816	1.6793	-0.1014	2.019	1.1434	-0.885
IL1RAPL2	0.203	0.150666666667	0.273	0.233666666667	0.303333333333	0.41	-0.137666666667	0.165666666667	0.236	0.0986666666667
C4orf30	-0.3318	0.4926	-0.9558	0.0704	0.2446	-0.6236	1.3298	-0.1948	-0.0194	0.455
SEPT4	4.8858	3.6804	5.6372	4.8912	2.8738	4.3562	4.8414	4.3156	4.9906	3.856
LANCL3	-1.8506	-2.7488	-0.456	-1.9174	-2.4892	-2.0098	-2.5028	-1.4158	-1.74	-2.0014
SPAG17	-0.196857142857	-0.009625	-0.337375	-0.040625	0.177875	-0.112375	-0.086875	-0.004875	-0.152375	-0.1325
PRDX3	0.2188	-1.0781	-0.3455	-0.4149	-0.5865	0.0256	-0.033	-0.6969	-0.0744	0.163
HNF1A	-1.9361	-1.8067	-1.5958	-2.0022	-2.1232	-1.7806	-1.8857	-1.8163	-1.9001	-1.8564
P4HA2	-2.1039	-4.9068	-2.4453	-2.7701	-2.9988	-2.3902	-3.3886	-3.3296	-2.6359	-3.0704
RFWD3	-1.79933333333	-0.413888888889	-1.96866666667	-1.70077777778	-0.999111111111	-1.995	-1.83044444444	-1.38177777778	-2.11544444444	-2.05722222222
MOV10	-1.82	-1.3684	-2.125	-1.8884	-1.3482	-2.2084	-2.2778	-1.6966	-2.2936	-1.7954
DNAJA5	-0.420222222222	-1.01511111111	-0.542722222222	-0.838888888889	-1.11061111111	-0.6615	-0.798833333333	-1.44905555556	-0.486055555556	-0.956777777778
LOC729440	-0.2948	-0.9712	-0.2024	-0.7762	-0.1216	-0.4598	-0.6114	-0.967	-0.4704	-0.6994
LOC200383	0.402	0.821727272727	0.191454545455	0.0925454545455	0.984363636364	0.5657	0.481454545455	0.590090909091	0.4369	0.261090909091
SMC2	-1.8172	-0.4788	-2.479	-0.9026	-1.3058	-1.8346	-1.3382	-1.6892	-2.4586	-2.087
MIXL1	-0.6835	-0.409125	-0.255625	-0.737875	-0.712625	-0.7595	-0.63875	-0.65225	-0.557125	-0.3895
TMEM9	0.4466	-0.488	0.973	-0.0886	0.3844	0.1592	0.0412	0.3998	0.3738	-0.0582
FAM86A	-0.276	-0.517	0.348	0.4565	-0.4305	0.328	-0.2395	-0.7485	0.2945	0.471
ZNF174	0.450153846154	0.569307692308	0.253076923077	0.703615384615	0.812923076923	0.814923076923	0.568230769231	0.699615384615	0.583916666667	0.815846153846
MYH14	-0.9844	-1.502	-1.2232	-0.7442	-1.2448	-1.2536	-0.7794	-1.0058	-0.755	-1.0944
CCR8	0.166166666667	0.133666666667	0.584333333333	-0.061	0.1825	0.0581666666667	0.0816	0.04975	0.3995	0.553
VPS37C	0.109125	-0.304875	-0.067875	0.170875	-0.46575	0.027875	0.103875	0.04575	0.17925	-0.150625
GPATCH1	0.25725	0.710375	0.021625	-0.343875	0.762125	-0.261625	-0.068625	0.74625	-0.51075	-0.760375
B3GNT8	-0.468	-0.709666666667	0.427	-0.019	0.611	-0.827666666667	-0.972666666667	-0.691	0.254333333333	-0.506
TBX4	-0.251	-0.352	0.112	-0.2138	-0.1932	-0.3316	-0.446	-0.0382	-0.0316	-0.3982
CNR2	0.1245	0.201625	0.261875	0.082625	0.103625	0.2505	-0.002375	0.215875	0.1595	0.373
PCDH1	0.617	-0.171	1.0645	1.2425	0.594166666667	1.196	1.1795	0.3535	1.34233333333	1.61683333333
C5orf29	1.7676	1.2272	2.4343	1.5356	2.7443	1.1109	0.348	0.9429	0.5236	0.6325
OCIAD2	-0.3734	-4.1956	-1.9988	-2.2838	1.5796	-0.9934	-2.4114	-3.384	-2.9682	-1.669
PLCG2	0.4284	-1.4668	-0.2182	0.0328	-0.268	-1.0124	-0.563	0.1362	-0.1532	-0.0658
KIAA0247	1.575	0.415	0.700363636364	1.40454545455	0.750545454545	1.06545454545	1.29963636364	1.67609090909	1.37918181818	1.24390909091
HRH3	0.516307692308	0.1	0.713846153846	1.00215384615	0.481538461538	1.65961538462	1.40130769231	0.842153846154	1.37984615385	0.668153846154
CAPN13	-1.0872	-0.8459	-0.9579	-0.0514	-1.1218	-1.1062	-0.1953	-1.0963	-0.6492	-1.523
CCR1	-0.105769230769	-1.666	-0.623153846154	-0.38	-1.22530769231	-1.04969230769	-1.16269230769	-0.245384615385	-0.805769230769	-1.27484615385
MGC15523	-0.19947826087	-0.426565217391	-0.335304347826	-0.0470434782609	-0.208869565217	-0.0615652173913	-0.0443913043478	0.00352173913043	-0.0951304347826	0.0404347826087
UVRAG	-0.06225	-0.108875	-0.41825	0.087	-0.079875	0.215	0.277875	-0.263	0.117375	0.560375
DNAJA2	-0.025375	-0.748	0.623375	-0.26275	0.1115	0.39975	0.47675	0.095875	0.593	0.132625
ITGA2B	-0.32775	-0.411875	-0.324875	-0.314	-0.494625	-0.366	-0.4795	-0.36225	-0.5555	-0.292875
CLDN5	4.6595	3.8754	5.3701	4.9265	4.5537	5.0178	4.9299	4.3483	5.2459	5.4441
PTPRN2	1.60236842105	1.71573684211	1.30826315789	2.08352631579	2.61221052632	2.42289473684	2.71294736842	1.34826315789	1.69063157895	1.44768421053
ZNF512	1.185875	1.375125	0.797	1.577375	1.374375	1.537375	1.488375	0.946	1.238875	1.375
PSAP	2.06211111111	0.458722222222	2.70438888889	1.03827777778	0.9785	1.26633333333	1.23594444444	1.78861111111	2.06772222222	1.37672222222
CCDC140	-1.86766666667	-1.49466666667	-0.672333333333	-2.90566666667	-2.50233333333	-2.20666666667	-1.692	-3.084	-1.32366666667	-1.60833333333
LRRC55	0.154833333333	0.0723333333333	0.2866	0.0183333333333	0.0755	0.190166666667	0.217166666667	0.0245	0.306666666667	0.1625
CYP26C1	0.402333333333	0.324333333333	0.593	0.486666666667	0.482666666667	0.908	0.645333333333	0.394333333333	0.958	0.713666666667
C8orf47	0.1848	-1.4296	0.1412	-0.6096	0.6056	-0.3514	0.018	0.5754	-1.0614	-1.5006
LYN	0.0926	-0.4884	0.0937	-0.0681	-0.0548	-0.4442	-0.4943	-0.0561	-0.1502	-0.0293
DUSP6	-0.573375	-2.82325	-1.242125	0.674	0.849625	0.306	-0.82075	-2.126375	-0.1815	0.54225
TGFB3	1.41784210526	0.969157894737	2.55231578947	1.89663157895	0.984263157895	1.514	1.83	2.20031578947	2.77342105263	2.02678947368
ELK1	-0.6675	-0.0255	-0.2095	-0.643642857143	0.828214285714	0.255357142857	-0.187714285714	-0.488857142857	-0.529214285714	-0.111071428571
PCDH11Y	3.54744444444	1.24833333333	2.14155555556	1.97355555556	3.35866666667	3.38311111111	1.16788888889	3.23544444444	2.67211111111	2.77444444444
HGD	-3.8262	-5.0486	-4.753	-4.9278	-5.0728	-4.488	-4.8148	-4.6584	-4.9408	-5.0048
C17orf58	-0.2466	0.2294	-0.5596	-0.661	0.7516	-0.1582	-0.2972	-0.9136	-0.3448	-0.6502
MYO3A	0.638666666667	0.124666666667	0.129	0.219666666667	0.223666666667	0.262	0.732666666667	0.145666666667	0.441666666667	0.415666666667
SERPINE2	-0.866444444444	-0.507222222222	0.883	-0.820888888889	0.725111111111	-0.769555555556	-0.202666666667	-0.902	-0.929555555556	-0.0474444444444
AARSD1	0.2057	-0.4564	-0.314	-0.4505	-0.198	0.0779	-0.118	-0.6248	-0.7507	-0.659
C14orf73	-1.0442	-0.6072	-0.454	-1.0458	-0.9202	-1.0364	-0.991	-0.9862	-1.1536	-0.7558
ADAM33	-0.332	-0.320333333333	-0.221666666667	-0.189333333333	-0.325333333333	-0.255333333333	-0.448833333333	-0.346833333333	-0.501833333333	-0.179833333333
ZNF491	0.599	0.917666666667	0.487333333333	0.757666666667	0.930666666667	0.614	0.704666666667	0.544	0.685666666667	0.542
MAPK6	0.244222222222	0.437444444444	-0.144	-0.235333333333	-0.361333333333	-0.387222222222	0.262888888889	-0.477888888889	-0.366555555556	-0.107666666667
TCN1	-0.761625	-1.30275	-1.52575	-1.71242857143	-1.456375	-1.32514285714	-1.555125	-1.201875	-1.194375	-1.367375
SLC24A6	-0.202	-0.867	1.01466666667	-0.310333333333	-0.333	-0.216333333333	-0.818666666667	0.323333333333	-0.321666666667	-0.625
UBE2R2	0.1072	0.4742	0.4126	0.4438	0.6016	0.2982	0.41	0.9878	0.4628	0.5364
H1FNT	0.343	-0.0602	0.2292	0.0344	0.1128	0.478	0.3912	0.0848	0.9516	0.473
TATDN2	0.567625	0.603125	-0.048	0.4055	1.121625	0.386125	0.54275	0.554	0.091875	0.449125
LILRB1	1.1375	0.5575	1.46933333333	1.27516666667	1.65566666667	0.326166666667	0.703666666667	1.26683333333	1.08116666667	0.705666666667
P2RY5	0.129	-1.22766666667	0.280333333333	0.244666666667	0.254	-0.194666666667	-0.696666666667	-0.421333333333	0.0676666666667	1.11233333333
NUCB2	-1.058	-1.592	-0.5476	-0.39	-0.9376	-0.849	-0.3808	-1.274	-1.0674	-0.952
C2orf37	-1.0082	0.5898	-0.8136	-0.813	-0.4158	-0.6366	-0.7522	-0.8978	-1.116	-1.08
SNX27	1.126625	1.2075	1.061625	1.18825	1.030625	0.9975	1.213125	1.752375	1.023875	1.1345
MTA3	-0.1119	0.7564	0.858	0.1603	-0.028	0.3333	-0.279	0.2257	0.1775	-0.1026
FOXO4	0.3778	0.7267	1.5346	0.5614	0.7877	0.9775	0.7389	0.8156	0.8266	0.4863
ID4	6.48988888889	5.93422222222	6.45511111111	3.34744444444	4.43733333333	5.17855555556	3.53466666667	6.18322222222	5.58966666667	2.69766666667
SOX5	0.513625	0.852125	1.394	-1.008875	2.833625	-0.57625	-0.40675	1.187875	1.163875	1.687
PXMP3	0.953909090909	0.701454545455	0.845	0.527090909091	0.0418181818182	0.780181818182	0.443	0.523090909091	1.00509090909	0.509272727273
OR52M1	-0.045	-0.0823333333333	0.121	0.0483333333333	-0.218666666667	0.0736666666667	-0.099	-0.042	0.0483333333333	0.199333333333
SFT2D3	0.693090909091	1.22318181818	0.218454545455	1.18409090909	0.964636363636	0.753181818182	0.804272727273	0.61	0.577636363636	0.724909090909
INA	3.2945	-0.218375	-0.01375	4.2775	3.333	3.8585	4.7285	4.033375	3.589625	3.081875
MCOLN1	0.4692	0.5318	0.9802	0.8938	1.1322	0.7754	1.0946	0.405	1.1708	0.6892
NFIX	2.10753846154	2.82707692308	1.89084615385	2.27092307692	1.98069230769	1.72253846154	2.40453846154	2.76815384615	2.007	1.89853846154
CLEC14A	4.531625	3.750875	4.729625	5.064875	4.15575	5.3435	5.009	4.040375	5.06	5.664625
HIBCH	-0.4675	-0.3745	0.475875	0.23925	-0.137	0.1075	0.02825	0.384625	-0.310375	0.21275
PLA2G5	2.8094	0.019	2.1982	1.3496	2.1774	3.2336	1.5442	1.2312	0.2076	-0.0114
TIMM10	-0.5725	-0.299625	-0.004875	-0.46525	-1.05225	-0.11625	-0.232875	-0.793125	-0.479625	-0.348125
MED17	0.747769230769	0.855615384615	-0.0121538461538	0.365923076923	0.847538461538	0.789307692308	0.361	0.586769230769	0.377384615385	0.660846153846
COL4A4	0.499666666667	0.890666666667	-0.0486666666667	2.11333333333	2.23566666667	0.614	0.354	0.769333333333	0.296333333333	1.06666666667
TPP1	0.90525	-0.60525	1.592875	1.041	0.28775	1.151875	0.648375	0.514	1.3405	1.05275
GJA3	-0.16925	-0.869125	-0.594125	-1.045375	-1.126875	-1.283875	-0.628875	0.695375	-1.005375	-0.866625
TMPRSS5	2.5386	2.8344	2.5472	3.4814	2.3886	3.022	3.7318	3.3476	3.7338	2.4412
AADACL3	0.408666666667	0.600333333333	0.512	0.695	0.274333333333	0.401333333333	0.514333333333	0.174666666667	0.652	0.476666666667
DNMBP	-0.1588	-0.0586	-0.5378	-0.0546	-0.631	0.087	-0.9976	0.0806	-0.0374	0.5112
ENPP5	2.889375	-1.375125	3.65125	2.157625	1.210375	3.321375	1.919625	2.770875	1.847	-2.4095
NQO1	-2.60828571429	-3.80821428571	-2.85428571429	-3.10857142857	-4.12414285714	-2.71942857143	-2.96485714286	-4.20792857143	-3.20178571429	-2.6965
ZSCAN2	-0.424818181818	-0.246363636364	-0.101454545455	-0.315909090909	-0.595272727273	-0.981363636364	0.200454545455	-0.297636363636	-0.359545454545	-0.123181818182
SEC24C	0.05825	-0.23525	0.188375	0.037375	0.0685	0.09675	0.591	0.378	0.61025	0.62875
GTF2A1L	2.1065	-0.1935	3.006	0.216	1.466	1.597	-0.6305	1.465	1.149	0.672
AXIN2	0.233133333333	0.185733333333	0.638866666667	0.265733333333	0.772333333333	0.8938	0.1828	0.9392	0.400133333333	0.407733333333
FAM33A	-0.962875	0.1703125	-1.0074375	-0.9049375	-0.3463125	-1.4363125	-0.67875	-1.11475	-1.596375	-0.936375
C16orf13	-0.7078	0.3773	-0.5	-0.5419	-0.2869	-0.6624	-0.4084	-0.2525	-0.4169	-0.4517
SPNS2	1.1776	0.567	1.225	1.2636	0.638	1.0826	0.9924	1.079	1.1024	1.0876
TAF1	-0.2402	0.035	-0.571	-0.363	-0.3994	-0.008	0.0696	-0.1882	-0.4418	-0.3918
AP1G2	-2.071375	-1.9015	-2.145125	-1.761	-2.17325	-2.167125	-2.248875	-1.7375	-2.44	-2.20775
RBM42	0.23025	0.380375	0.808125	-0.515625	-0.040625	-0.69475	-0.767125	0.4895	-0.31175	-0.514
HCN2	0.346625	0.24275	1.209625	0.2825	0.28	-0.15	-0.170375	0.17325	0.709375	0.3355
EFHB	1.175125	3.3145	2.43175	3.40975	1.912625	4.214875	2.46225	3.955875	3.79775	2.3785
RUSC1	0.014	-0.625125	-0.3305	-0.768125	0.376125	-0.34775	-0.76525	-0.7845	-0.798375	-0.842125
GRIK5	1.16733333333	1.10466666667	1.39733333333	0.748	1.074	0.932	1.17533333333	0.395333333333	1.06433333333	0.880666666667
USP21	0.25625	0.45325	-0.176	0.189375	0.497875	0.334875	-0.082875	0.024125	-0.052125	0.037625
ATAD3C	0.0788	-0.0492	0.7744	0.007	-0.2758	-0.3576	-0.4526	-0.2042	0.1146	-0.0326
ORMDL2	-0.5747	-1.0919	-0.5256	-0.7614	-1.0889	-1.3912	-1.0649	-1.1104	-0.4876	-0.4876
PRSS7	-3.5106	-3.404	-2.922	-3.798	-3.5014	-3.9536	-3.6172	-3.9112	-3.9548	-3.163
PSAT1	1.3036	0.7606	1.6848	-0.3958	0.781	0.3088	0.437	0.9834	1.4442	-0.1814
FLJ13195	0.347222222222	0.0922222222222	-0.100666666667	0.882777777778	-0.0537777777778	0.743333333333	1.357	0.482777777778	1.46277777778	0.969444444444
TBC1D1	-0.32725	-1.046	0.080125	-0.5925	0.376125	-0.653125	-0.617625	0.328375	-0.516625	-0.372
IFNG	-0.0576666666667	0.368	-0.0226666666667	0.299	0.358833333333	0.0275	0.1715	-0.0933333333333	-0.083	0.6345
OTOS	1.652125	0.466125	3.25	0.331375	0.60825	0.584	0.438625	0.247875	1.591875	0.283125
ZNF773	0.6455	0.639375	-0.667375	0.049375	0.76025	-0.2425	-0.2355	0.37325	-0.1195	-0.110625
EMD	-1.6656	-1.439	-1.371	-1.572	-1.5868	-1.4638	-1.7808	-1.4584	-1.5092	-1.7734
RETN	-0.6922	-0.5324	0.5242	-0.5158	-0.4078	-0.8284	-0.9028	-0.4698	-0.2136	-0.6448
CCL8	1.598	0.2315	1.1335	2.1485	0.269	1.182	0.5095	2.9355	2.552	0.02
APH1A	0.0696	0.1792	0.7405	0.1825	0.6619	0.4516	1.4704	0.4373	0.6649	0.5887
COX18	-0.2532	-0.3818	-0.6203	-0.6186	-0.374	-0.5878	-0.0508	-1.2455	0.0129	-0.3162
GTF2IRD2	-1.3676	-0.219	-1.1265	-1.59283333333	-1.41	-1.71633333333	-1.40816666667	-0.985666666667	-1.58033333333	-1.4645
CCDC82	1.063125	1.3215625	1.01625	1.4184375	1.346875	1.5138125	1.083625	1.2915	0.96575	1.21975
PAFAH2	-0.131846153846	0.142846153846	0.288846153846	-0.197769230769	0.158769230769	-0.232923076923	-0.552	-0.0710769230769	-0.123153846154	-0.29
NPEPL1	-1.96507692308	-2.18953846154	-1.15053846154	-1.16323076923	-0.412153846154	-1.692	-1.68315384615	-0.204769230769	-1.936	-2.02823076923
RP11-114G1.1	0.439	1.2895	0.188	1.025	0.647	0.792	0.7485	0.29	0.418	1.0135
TP53INP1	0.8552	0.6878	0.3635	-0.1606	0.6664	-0.260888888889	0.1464	0.3286	0.3245	0.8499
ZNF300	1.737125	2.82575	0.296	2.431375	2.422	1.48975	2.475125	2.193	0.70275	1.78725
FOXL2	-1.3308	-1.8698	-0.736	-0.3712	-1.377	-0.7584	-1.887	-1.9594	-0.6424	0.626
LARP2	-0.1043125	-0.4194375	-0.6871875	-0.4154375	-0.1598125	-0.209875	-0.2034375	-0.253625	-0.530875	-0.066125
LATS1	0.5	0.375	-0.458666666667	0.355333333333	0.360166666667	0.155833333333	0.256	0.335	0.241666666667	0.474666666667
HTR6	0.0146666666667	0.496	0.630666666667	0.317333333333	0.293333333333	0.195666666667	0.0396666666667	0.092	0.0963333333333	0.378
SPOCK2	3.31725	1.043625	4.122125	2.387125	2.370375	3.401125	2.760875	3.58025	3.14225	3.027875
RNF144B	0.228875	-0.317	1.5405	1.078125	0.180875	1.038875	0.865625	0.3035	1.015375	1.23325
HTATIP2	-1.829	-2.6542	-0.692	-1.9086	-2.0031	-2.4174	-2.382	-2.7876	-1.566	-3.997
MGC10334	-0.146066666667	-0.00126666666667	0.1122	-0.377	0.104533333333	-0.3962	-0.3674	-0.345466666667	-0.209866666667	-0.232266666667
CENTA2	2.448875	0.77175	2.89425	2.245625	1.624875	1.754875	1.43	2.285	1.725	2.4885
FGF2	2.4878	1.4444	4.3764	1.5542	2.553	2.5314	1.7806	2.7092	3.7408	3.1562
FXYD7	0.7234	0.5598	0.5008	2.0036	0.5734	2.7716	1.1144	0.43	0.5268	0.6482
PHYHIPL	4.35772727273	2.141	4.53209090909	4.29927272727	2.53972727273	4.29972727273	4.36854545455	4.02390909091	4.239	4.62018181818
GPR34	5.9966	4.4286	5.5562	6.1622	5.1104	5.786	5.6108	4.9138	5.2696	6.0156
DDX6	-0.271	0.28175	0.00075	-0.380875	-0.107375	-0.59225	-0.025875	0.482875	0.331625	0.209875
OR10W1	-0.0673333333333	0.04	0.234666666667	0.154	0.116666666667	0.107	0.192	-0.0576666666667	0.246333333333	0.297
LHFPL1	0.306	-0.181333333333	0.327333333333	-0.068	0.218333333333	0.190666666667	-0.22	0.605333333333	0.466666666667	-0.331
ZNF313	-0.340684210526	-0.0926315789474	-0.0612105263158	-0.176421052632	0.143631578947	-0.178947368421	-0.120684210526	-0.230631578947	0.157210526316	-0.160631578947
VPS28	0.229	0.82	0.5574	0.83	0.8974	0.8112	0.807	1.1814	1.0742	1.0362
AP3M1	0.583307692308	0.304538461538	0.0383076923077	0.171769230769	0.267	0.0498461538462	0.542	0.421	0.437538461538	0.511615384615
