Hybridization REF	TCGA-E1-5322-01A-01R-1470-07
DDX3Y	-4.60061538461538
RPS3A	0.00499999999999999
MXRA7	-0.362611111111111
LGALS3	-4.809
GLT8D1	-1.0836
CFL2	0.33875
UPB1	0.3256
NAP1L5	2.5271
CLDN14	-3.3378
DHX38	0.439
BTBD1	0.6278
TARS2	-0.261875
ABCF1	-0.0635384615384615
FCF1	-0.30025
LRRC49	1.942
GUCY1B2	-1.62166666666667
C1orf177	0.08375
SMARCA4	-0.196166666666667
LRP8	-0.602777777777778
TAGLN3	4.9778
MRPL14	-0.9494
TTRAP	-0.0928
ZDHHC20	-0.9926
NFE2L3	-3.70033333333333
KIAA1377	1.3191
PALMD	-0.338571428571429
TMEM43	-0.7802
TTL	-0.555909090909091
STAT5B	-0.9735
SSB	-0.518
OR10H5	0.05
SLC22A13	-1.232
AKAP3	2.1442
TIMM23	0.132111111111111
OAS2	0.66975
KIAA0423	0.9234
TRIM11	-0.54325
GLIS3	2.87990909090909
TMEM50B	0.08025
ARHGEF4	3.1703
DEGS1	0.0347142857142857
TBL1XR1	0.933717948717949
G6PD	-2.0648
SP140	-0.175692307692308
MUC17	-0.146
NUDC	-0.181538461538462
DNAJC5B	1.095625
SCARA3	2.255125
CPA3	1.080125
BCAT2	-0.8415
MFN1	-0.5715
NRG3	2.53366666666667
SNX11	0.4538
PLEKHH1	0.892125
GPR177	1.17375
HCFC2	0.678
TCAP	2.0826
MOCOS	-5.649
C14orf93	0.5
PRDM10	-0.197125
SLC16A4	0.295625
SRGAP1	0.804875
VIP	2.971
DUSP27	2.582875
LILRA1	1.84484615384615
MC2R	0.559666666666667
MGC24103	-3.3538
MBTD1	-1.65566666666667
FUT11	-0.615125
USP33	0.888846153846154
C15orf39	-1.1828
MAP3K12	1.173
PAAF1	0.36075
BARHL1	0.164666666666667
FLJ16165	0.392666666666667
PIWIL2	-2.4564
SYNE1	1.1550625
CMTM4	0.6161
TSPYL1	1.10307692307692
GUF1	-1.158
TMEM157	0.473666666666667
WDR44	0.4728
HIST1H3C	0.1514
DKFZp666G057	0.5782
RNPEP	-0.303333333333333
GAS2L2	-0.286125
ADH4	-4.8518
GRPR	-0.447625
FBXL17	0.8444
ZBTB10	0.5905625
Gcom1	0.820652173913044
HTRA1	2.71123076923077
ZNF585A	0.659
SLC26A2	-0.94335
OTOP3	0.388
WISP1	-1.787
ATP2B4	0.5138
FLJ10769	1.1934
CRAMP1L	0.3112
CHST12	0.2808
RAB22A	0.563466666666667
TARDBP	-0.0423888888888889
STAU1	-0.3166
CRB3	-1.804125
MIG7	-1.2612
CHMP1A	0.55425
ZNF160	-0.25
B3GALT6	0.7084
BARX1	-2.389125
C6orf167	-1.8098
NXNL1	0.367333333333333
DHX29	0.38
HADHB	0.5914
PLXNB2	0.124727272727273
ILDR1	-1.0485
SLC15A3	2.2636
GAS2	-2.8745
C20orf69	0.0224
NUMB	-0.3674
TNIP1	-0.4143
MESP1	1.17625
PSKH1	0.399
NSFL1C	0.334363636363636
RHOG	0.533
HEY1	3.4205
KNG1	-1.7473
ITGAX	1.98246153846154
LIN9	-1.146
CANT1	-0.532
XRN1	-0.09545
CCDC96	0.726642857142857
HEATR6	-0.581875
GNG7	2.3752
RUNX2	-0.058047619047619
SOX1	2.40588888888889
FCRL5	-0.435928571428571
ZNF99	0.6651
FAM9A	1.09866666666667
SNX22	2.209625
MBNL3	-2.8665
ODC1	-0.308
ADORA2B	-2.623125
NR2F6	-1.1026
ZFYVE16	0.13804347826087
SYNJ2BP	-0.664230769230769
POLE	-1.71745454545455
E2F2	-1.24227272727273
THRA	4.8935
PTGES2	-0.876875
HIP1R	1.798875
TMUB1	-0.597625
ENO3	-1.953
RSPH10B	0.138
CXorf39	-0.0328
IRGC	-0.13
GPR109B	-3.0852
FLJ13305	0.735666666666667
LCE3A	-0.321666666666667
TNFRSF18	-2.28525
DET1	1.0302
TRPM3	0.7032
C16orf79	-0.706333333333333
FECH	-0.218111111111111
RAP2A	3.44975
CRIP1	-3.170125
AZIN1	0.4098
SLC7A7	3.9134
IL10RA	1.31253846153846
TMEM64	-2.4434
CDC42EP4	1.27292857142857
C16orf58	-0.290076923076923
ARG2	-1.2912
POU5F1P4	-4.9704
FAM62B	-1.673
DNAH8	-2.04253846153846
ASH2L	-0.4153
TSLP	-3.609875
CNTNAP5	3.233375
TMEM16C	4.8894
IFNA14	-0.283666666666667
SLC1A3	4.9501
CABYR	-0.8062
BCL7B	0.486923076923077
NUDT13	-0.952
C13orf28	0.2954
C1orf53	0.6132
ARL6IP4	0.0348461538461538
RPL35A	-0.3448
EMR3	0.525
RAB40C	0.4655
SLC41A1	0.64225
LRCH1	0.679333333333333
LY6G5B	-0.532
FAM124A	0.671578947368421
MGC10981	-3.94375
CLIP3	3.17484615384615
MAP4K2	-1.080625
CHIC1	1.4536
SULF1	2.62025
C20orf30	0.0595263157894737
PRDM5	-0.470818181818182
ELOVL1	-0.9136
C11orf48	-0.168363636363636
SLC39A10	0.665
KCNV1	3.0288
ACP1	-0.663875
ZMYM2	-0.430818181818182
B3GNT6	0.901875
C9orf69	0.013
C2orf15	-2.5772
C20orf166	-0.141666666666667
HSP90AA6P	-0.8115
EDG7	-0.206666666666667
NEURL	0.4938
LPL	3.651625
CLEC2D	-0.172444444444444
GRRP1	1.3445
CD8B	-3.72346153846154
HIST1H3D	-1.786375
SLC6A12	1.55836363636364
FAM27L	1.27366666666667
CD84	2.42064285714286
RASA1	-0.232
PHKG1	2.64233333333333
MAGEA11	-1.499
IMPA1	-0.0205
NPM3	-1.3036
RARRES1	-1.4088
SH3BP1	1.03090909090909
B3GNTL1	-0.502333333333333
ARPC5L	-0.545
KLHL26	-0.8886
SIM2	-1.182
GJC1	0.464666666666667
C20orf194	1.906
EXO1	-3.699
SLC2A2	-1.824125
LOC285074	-1.0942
LRG1	-2.167
KIRREL	-0.092
PIK3R1	2.62763157894737
C4orf34	-0.1816
MAF	0.394458333333333
ADCY4	2.504375
ZMIZ2	-0.0929230769230769
SLC46A3	0.369375
STAMBP	0.70875
CCDC16	1.2906
MS4A12	0.520666666666667
TCF20	-0.3894
LRRC46	-0.0024
C20orf152	1.0004
MRPS6	-0.665
ABCB11	-0.0133333333333333
KCNC2	3.818875
CDH19	0.40825
C9orf123	0.86725
SSH3	-2.112
LDLRAD1	-5.6414
CCBE1	-0.1654
ZNF135	0.572818181818182
TAAR1	0.485333333333333
WFDC12	-0.0426666666666667
CCDC42	0.2415
FLJ12529	0.3538
PER1	0.642875
TIMM50	-0.722125
SMARCAD1	0.51925
FAM26C	0.357
TP53TG3	-1.6885
SH3RF1	1.39707692307692
LMCD1	0.8484
GPR63	-0.211666666666667
FLJ21986	-1.77490909090909
AIFM3	1.1122
MICAL1	1.128625
BLZF1	-0.269875
IQCA	1.015125
PCDHGC3	2.21066666666667
SAC	-0.107
BCL6B	1.66125
DDO	1.8456
MARCO	1.653
DCHS1	2.308375
C1orf170	-0.783625
CD200R1	-0.145625
C22orf15	-0.886666666666667
SEPT11	0.488375
ADNP	-0.2664
UST	2.91021428571429
C13orf34	-1.69214285714286
RFFL	0.329666666666667
APBA3	0.363
C2orf60	0.248909090909091
CUTL1	0.203923076923077
PMS1	-0.9669
ZNF689	0.72
EIF3E	-0.423125
IL9	-0.69675
RPL31	-1.33390909090909
LY9	-0.195125
ATP2B3	1.7685
KDELR2	-0.820483870967742
TFCP2	0.427090909090909
NLRP12	-0.73
FLJ45422	0.0444
TLE4	0.685153846153846
ZNF570	-0.307
FLJ43806	0.144
TLK2	-0.4579
CIR	1.2716
MARS2	0.366
COL24A1	-1.5118
SDF2L1	-1.24533333333333
HIBADH	0.367625
IGFBP3	-2.2845
C12orf23	1.2987
PSPC1	0.1386
C20orf43	0.9816
TRAV20	0.586666666666667
ARHGAP24	2.67009090909091
KIAA1975	-1.5083
C1QA	4.42953846153846
DNTT	-5.144375
C10orf6	0.0688
C11orf41	2.29283333333333
HNRPF	-0.5781
COL11A1	4.41575
UBAP2	-0.089375
CDKN2AIPNL	-0.99
C20orf174	1.27025
SPRED2	0.154166666666667
PLA2G12A	-0.8025
ICEBERG	-2.470375
SCN10A	0.068
C11orf65	0.1982
GBP5	1.8362
PITPNC1	-0.0846666666666667
POU3F3	0.995333333333333
NCOA7	-0.857818181818182
LIN7C	0.305076923076923
LOC348840	-0.959
NKX2-2	4.0494
ANKRD13D	-0.0936363636363636
LOC123688	-1.7672
FUT2	0.237625
TAAR8	0.828
FZD4	-1.647
PNMA3	1.73225
OR4L1	0.199
WIT1	-2.985
EXOC3L	0.3398
ATPBD4	0.523461538461538
KRBA1	-0.1878
UBXD6	0.4076
HOXB7	-2.087
C7orf23	0.194
UNQ338	1.0322
STAB2	-0.3552
CDC20B	0.336
IRF9	2.507
CENTG1	2.00464705882353
TNPO2	-0.037
MCPH1	0.250727272727273
BMS1P5	-1.1158
SLC26A7	0.972166666666667
HIST1H3J	-0.0864
C9orf3	-0.878615384615385
LBH	0.0964
MYO1D	-1.5415
PTDSS2	0.238833333333333
NFU1	0.9434
DEPDC4	-0.5352
WNT7B	0.661285714285714
GLP2R	0.19
SETD4	0.0986923076923077
DYNLT3	-2.20130769230769
FKBP11	-3.94925
SESTD1	0.37675
FLII	-0.2494
RPS16	-0.783692307692308
CHPF	0.119375
CSNK2A1	0.30975
SUMO1P1	-0.0138
FKBP6	0.126333333333333
ZNF214	-0.755375
TWIST1	-1.154125
DDX56	-0.588375
TRAM1L1	2.97207692307692
EPO	-2.899125
MRPS18B	0.0522
ZNF682	-0.128444444444444
RPL14	-1.538
MAFF	-0.461
LOC51136	-0.497363636363636
LY96	-0.2098
DDX20	-0.1136
ABTB1	0.660875
ARL5A	0.960384615384615
CCT6A	-1.2458
HEPACAM	3.23333333333333
EHHADH	-0.237125
RBAK	-0.19125
CGB1	-0.0563999999999999
ITGB5	-1.21321428571429
YIPF3	0.1388
FKBP2	-0.437
NR1D1	-0.614
TMEM110	-1.084
NEK2	-3.25175
PRAMEF8	-2.8258
C20orf52	-0.588
PCDHGA3	0.635666666666667
VWA3B	-0.0378333333333334
NDUFA5	0.243272727272727
THAP9	0.467
FLVCR2	1.841625
AP1S1	-1.25863636363636
SMAD6	-0.6122
SAV1	0.0676
SAT1	0.999818181818182
ZNF251	0.2511
ADAMTS7	0.0254615384615384
RPP38	0.3778
C1orf211	-4.35066666666667
YPEL2	1.01465384615385
RBMS1	-0.3216
ZNF445	-0.695555555555555
NRXN2	2.607875
PGBD4	0.710454545454545
UGT2B28	-2.3944
WBSCR16	-0.3526
NLRC3	-0.573818181818182
ASTL	0.1332
ST6GALNAC1	-1.056
ZADH2	0.123363636363636
MLLT4	-1.37025
ARL6	0.183125
MEF2C	2.3126
CBFA2T3	-2.30666666666667
AFF3	0.0772105263157895
COG7	-0.337125
MYB	-6.74925
PLXNA3	-0.116333333333333
XRCC2	-2.17725
MMS19	0.0127272727272727
ST8SIA5	0.187
CHPT1	-0.207125
KIAA1712	-0.9451
OR6X1	0.300333333333333
ACTR3	0.0197
UGCG	-1.645
OR4P4	0.427
ZAP70	-3.92416666666667
LPP	-0.3503
ZNF485	-0.8342
PTPRCAP	-0.8812
IL12RB1	0.646666666666667
ATRX	-0.596666666666667
CHST8	0.5706
C14orf109	-0.0298
ARV1	0.0261666666666667
NMB	6.033875
COX5A	-1.01975
EIF6	-0.8524
MPPED2	2.6555
SEMG1	-1.58833333333333
CHRDL1	0.427666666666667
TRAF3IP2	1.8314
WNK2	0.153090909090909
LILRA4	2.809
LAMA2	3.4722
PXT1	-0.879333333333333
RLBP1	0.299
CD300C	1.936
SLTM	-0.2561
FLJ10404	-0.389
APOBEC3D	-3.51625
RENBP	0.62
ATXN7L1	0.0329090909090909
NID1	-0.3798
TUBGCP3	-0.5281
ITIH5	1.073875
CCDC110	0.523
C8A	-3.0156
MGC87042	-3.646
HOXC13	-4.424
TFDP2	-0.4162
HCP5	0.4982
POLI	0.6326
UCN	1.216375
ZNF764	-0.06925
C8orf45	0.3298
FHL3	-0.7704
SPATA5L1	-0.2342
MMRN2	1.2505
NDST1	0.048625
COL20A1	4.0165
ZNF248	1.5325
PELP1	-0.208
MBL2	-2.26775
RNF41	1.3313
C5orf24	0.188
THOC5	-0.3817
SERINC3	0.22375
RP11-151A6.2	-1.8892
CDCP2	0.0984
HIST1H2AA	0.048
C11orf75	0.061375
FKBP7	-0.8592
DDOST	-0.6996
GPNMB	-1.54325
TTF2	-2.001375
KCNT1	-0.006875
SLC39A14	-0.0551
NGRN	2.07157142857143
GPR137B	2.9002
MECP2	-0.1166
PSMA1	-0.7055
C16orf73	-5.16133333333333
TMEM60	0.32275
CSN3	-0.436333333333333
NOS1	1.03957142857143
RAB7L1	0.854875
YBX2	-1.762
KIAA1166	1.1172
FUBP3	0.83425
ABCG1	1.74
ACACA	-1.0354375
ARL11	0.983714285714286
ATOH1	-1.8585
ODF1	0.18225
CREB3L3	-1.304875
TMEM127	1.34366666666667
DSCAML1	4.5946
PLN	0.871625
LYPLA1	-1.247875
PRDM9	-1.48983333333333
SASP	1.2228
PLUNC	-0.01575
INTU	-1.056
HISPPD1	-1.0364
LNPEP	-0.994375
YARS2	-0.847
APCDD1L	-2.67366666666667
ZCCHC4	-0.440384615384615
FBXO22	-1.408625
TTLL13	0.679333333333333
ZNF669	-0.883125
PTGDR	0.093
DDX27	-0.382
KIAA0409	-0.6825
GJB6	3.3748
ASB8	1.39666666666667
PLP2	-3.387125
MEPE	2.44
OR10J5	0.0306666666666667
KRT222P	1.4438
COQ7	0.661375
C1orf101	0.9778
RERG	-1.34985714285714
CHMP5	0.8251
THAP11	1.28
ZNF43	0.681375
ZRANB3	-0.990444444444444
KRT13	-1.976
MRPL19	-0.750909090909091
RBBP9	0.429545454545455
SPATA17	-0.492444444444444
BXDC5	0.704125
PAFAH1B1	-0.337733333333333
MAGEE1	1.0558
OSTF1	-0.538
KIAA0323	-1.89886666666667
TXNDC13	-0.01975
CNTN4	0.5963
LCE1B	0.286
UNQ501	-0.1106
ZNF154	0.4688
C3orf64	-1.121
SYT5	1.11369230769231
PON1	1.70257142857143
FLJ10357	0.746181818181818
ATP4A	-1.60333333333333
GNPDA1	-0.136125
MGAT1	0.649875
C14orf121	1.6556
SLC35B2	0.6496
MIER3	0.36925
CHEK1	-3.84290909090909
ZNF8	-0.024
TXNDC1	0.31
CKB	2.71784615384615
RTN3	1.63126315789474
FZD2	-2.67575
PART1	0.124727272727273
PSMB6	-0.0974
PCDHB8	-0.729
PHC3	-0.167923076923077
PPP1R8	-0.304625
NOVA2	3.146
TNFRSF11B	-4.2684
GOLPH3	0.730875
UBLCP1	-0.593
SUHW3	-0.5306
TTLL1	1.9522
OPN4	0.329666666666667
OR13G1	0.578
ZPBP2	-0.0372857142857143
HSD17B11	0.596454545454546
C9orf50	3.01033333333333
DHDDS	-0.0421666666666667
CTSW	-0.161538461538462
NEFM	1.318
MRPL28	0.1954
SYN1	1.4045
PIGV	0.18875
ZIM2	-1.2768
APBB1	2.86125
SND1	-0.7218
C1orf123	0.946625
CHD3	-1.1412
BHLHB8	0.245
RNASE2	3.050625
BCAP31	0.0925
SLC25A44	0.780375
CHD6	0.496428571428571
PIB5PA	-0.685764705882353
SELS	0.0300909090909091
LOC541471	-2.9699
FAT2	-0.0776666666666667
ZNF81	0.264666666666667
OR4C16	0.372
FLJ10081	-0.0750769230769231
LRRC4	4.5894
CS	-0.6215
N4BP2	0.031
IGFBP7	2.1365
ZNF318	0.348066666666667
NDNL2	1.2614
ZNF609	0.4083
SIRT4	1.7966
EXOSC10	-0.4428
ECE2	1.71075
OVGP1	0.596
GTPBP3	-0.667
PACS2	1.03807692307692
C19orf36	0.703125
ARL4C	-1.46981818181818
ATG4B	0.2281
UBQLNL	-0.1848
RHOXF2B	-4.559
PLEKHG2	-1.285
GALR1	5.15133333333333
AQP4	4.690625
HDAC7A	-1.24055555555556
DCUN1D3	-0.111833333333333
OR8A1	0.106
CCRN4L	-0.517
CBR4	-0.63225
KIFC1	-3.40633333333333
SLC7A14	2.939625
LHX5	-0.887666666666667
TRPC7	-0.113333333333333
LPXN	-0.229
SERPINA1	-2.35681818181818
RPS13	-0.276769230769231
BPIL3	-0.420333333333333
PRKAA1	-2.1056
FADS2	1.63971428571429
ENAH	1.74
PRO1768	1.603
APBA2BP	-0.9444
LIPH	-1.43625
C3orf33	-0.5268
RCC2	-0.510722222222222
ALDH1A2	-3.24507692307692
RNF103	1.8006
AHCY	-1.0803
ALG12	-0.445
CCL17	1.3456
ZNF543	0.464375
ESRRG	1.62415384615385
CNGA1	0.490833333333333
RDH5	0.082625
OTX1	-0.668230769230769
PTGFR	-1.344
CDR2	-2.2948
SELE	0.2422
NLGN2	1.727625
EXOSC9	-0.7504
ZNF566	-0.593
KLRC2	2.27933333333333
GPR12	0.658333333333333
KIAA0196	-0.0022
PDRG1	-0.5288
SSR3	-1.676
MSI1	0.253333333333333
CST9	-0.187
CC2D1A	-0.249818181818182
PLAGL1	-1.19054166666667
ZNF778	-0.542333333333333
RNF2	0.2679
KLF6	0.9035
THBD	-0.960875
tcag7.1314	-0.4216
NR5A1	-0.006
ABCD2	0.87
DNAJC7	-1.0576
CLEC4C	-0.104666666666667
TM2D3	1.3485
CCDC4	-0.178666666666667
PLAC2	-0.9995
DCD	-1.21866666666667
FAAH	0.0010909090909091
POLA1	-0.144
TM7SF2	0.9488
FLJ39822	0.9325
FLOT2	0.213583333333333
MAP4K1	-0.983625
SRP68	0.3571
C21orf74	-0.218666666666667
ARPC5	-0.0908181818181818
LOC126075	1.4872
HECW2	0.664454545454546
ZDHHC4	0.1866
ANKRD42	0.246769230769231
PDE9A	2.1285
ABCA8	3.4608
NDUFS2	-0.1058
UBR5	-0.0958181818181818
BTBD16	-1.8478
LOC554174	0.847
ZNF20	0.495
KIAA1843	2.25033333333333
WDR17	0.467272727272727
C15orf33	1.091
RNF113A	0.186
CAMKK1	-0.0610769230769231
CLCN2	-0.7378
ANXA6	-1.78666666666667
LOC340069	0.947333333333333
EMID1	0.930727272727273
DPM3	-0.5822
ELA1	-0.259333333333333
SLC25A13	-1.62115384615385
KRT24	0.1586
SMPD1	0.792
TH	0.223727272727273
COL6A2	-3.23477777777778
ANKS1B	2.94733333333333
GPR126	-1.56807142857143
ZC3H12A	-1.119
TMEM47	3.11325
C2orf51	-0.113285714285714
C1orf88	2.526
HSF2BP	3.6372
AKAP10	0.502
RPAP3	-1.38666666666667
KLHDC8B	0.0529
STOM	-0.647214285714286
MUPCDH	-0.141181818181818
C10orf72	-0.0345454545454545
PLEKHA3	0.770133333333333
TCP11L1	-0.1628
CWF19L1	0.5767
SPEF1	0.7048125
YSK4	-0.6018
ELN	1.45957142857143
SAMD8	0.071125
MPI	0.054125
MEPCE	0.519307692307692
ABCC3	-4.59109090909091
NANOGP1	-3.57633333333333
KCNK17	-1.1763
HLA-DMB	5.046
RRAGA	1.9222
ANGEL1	0.142
RBM32B	0.633666666666667
CPN1	-3.3412
MGC52282	-0.168615384615385
HLA-A	1.01764705882353
OR9G4	0.431666666666667
EDNRB	4.75991666666667
SCD	-0.950315789473684
C14orf80	-1.4405
BAGE2	-0.327333333333333
RABL4	1.195625
RCVRN	0.584333333333333
SHANK1	0.882666666666667
NLRP7	-4.0554
CD226	1.85
STAT3	0.470761904761905
SYNJ2	-3.02053846153846
TPCN2	-0.893875
WDR36	-0.8902
MBD4	-0.5778
ROBO1	1.17746153846154
ST3GAL6	-0.8866
SLAMF8	2.60214285714286
ATN1	0.55625
GPR141	0.650666666666667
KRT36	-0.429333333333333
TPH1	0.641666666666667
DDX52	-0.2375
ZSCAN29	0.078125
TRPT1	-0.132875
DPEP3	0.7318
DENND4A	-0.0389090909090909
TSPAN16	0.368
PTCHD2	2.195
LOC145814	0.026
CAP1	0.5075
EIF5A2	-1.39469230769231
NT5DC3	0.578545454545455
SEPT9	-0.3457
SEZ6L2	0.0281818181818182
EGFLAM	1.1866
VPS11	1.3635
NDUFB5	-0.115
CIDEA	0.26075
IER5L	-0.318
N6AMT1	-1.1844
FAM83C	-0.4064
OXR1	0.699333333333333
IRX1	1.657
DGKB	4.161
GCN5L2	-1.0582
MIR16	-0.223
FBXW9	-0.7062
WDR4	-2.915
PDC	0.0403333333333333
VPS33B	0.6394
HEXB	-1.0706
FLJ32214	0.0714
TCEB3	-1.0984
CRLF1	-4.3196
ABI3BP	1.54
C8orf22	-3.4206
PYCR1	-1.0672
KIAA1706	4.1152
CDK5R2	0.6995
WAS	0.827
C12orf60	-0.3778
CCBL2	0.3196
MADD	0.5116
C5orf34	-1.6884
WDR42A	0.752538461538462
KLF12	1.6674
HSPA1A	1.7464
ITM2C	2.0605
DAPK2	1.765
LOC442590	1.57733333333333
SUMF2	2.2125
CENPA	-3.26182352941176
TMED5	-0.3254
CDH6	-0.0953076923076923
BRP44	0.6924
THG1L	-2.1662
GABRA2	1.1054
C14orf166	-0.6808
MYL1	-1.044125
TNFSF18	0.842
PAP2D	3.29625
PPIB	-0.318166666666667
KLHL4	3.05454545454545
SFN	-3.204625
CCDC127	0.348
FRAP1	0.0392
GOLGA5	0.2132
SDCCAG1	0.2242
MGC21675	-0.056875
C10orf95	-2.5504
KIAA1345	1.7065
C1orf163	-0.769
LACE1	-0.350125
OR10K2	0.349333333333333
CENPN	-2.9796875
TMED2	-0.0141666666666667
UGT1A6	-1.55433333333333
ANG	-2.9298
U2AF1	-0.606875
CASC2	-0.1915
NMT2	0.2915
OSGEPL1	1.00754545454545
DFNB31	-0.565
SLC6A20	-0.0220909090909091
DKC1	-1.1762
FXYD4	-0.7738
WDR64	0.068
MGC5590	0.764666666666666
CREBZF	-0.504875
DAZ1	-0.0866666666666667
PRPSAP1	-0.3998
GCHFR	-3.2952
TTC7A	-0.20425
LOC196993	-0.00379999999999995
UBD	-1.879375
S100A1	0.0738333333333333
RPL6	0.3125
DNAJB6	0.61116
NAGS	-0.232923076923077
C2orf58	-0.315333333333333
KERA	0.40125
MT1X	1.24561538461538
UBE2B	0.613846153846154
KEAP1	0.7952
MST1	-3.447
OMA1	-0.167
ABLIM2	2.1378
BCL2L13	-0.0210666666666667
JAZF1	1.807
TMEM63B	1.00466666666667
S100A8	0.211153846153846
ARFIP2	0.1634
UROS	0.6222
KHDRBS2	5.14866666666667
POLQ	-3.6654
SOAT1	0.0566666666666667
SPAG4	-3.6846
MRPS30	-1.830375
LOC494141	-1.193
OR2T11	0.329666666666667
ORAOV1	-0.564230769230769
ZNF184	0.471
TCEB3B	0.096375
ADAM21	0.688333333333333
GDPD1	1.559
SPINLW1	-0.044
PRR14	0.929
KCTD9	-2.17108333333333
NUDT3	1.3688
KIAA1822	1.22615384615385
HIST1H4K	-0.167
DFNA5	1.6944
GABPA	0.0288
C14orf44	1.4206
POLB	-0.138363636363636
PTAR1	0.8918
SEC31A	-0.106461538461538
TRIM58	-1.6152
TAS2R14	1.758
VPS8	0.8911
H1F0	-0.145875
PRKCB1	-0.27025
UGT2A1	1.94433333333333
TOR1B	-0.4636
LSS	-0.8955625
C2orf19	0.381666666666667
HNRNPC	0.249555555555556
TMEM100	4.8655
LOC116349	-0.524
OR51M1	0.252
CCDC142	-0.3426
ISG15	0.318227272727273
ZCCHC14	0.2782
CREBL2	1.1815
TGDS	-1.3926
DC2	-1.487
CACNA2D3	-1.04811111111111
ZNF429	-0.1949
LYPD6	-1.41375
SUCLG1	0.497
OR51I1	-0.41
MAGEH1	4.8466
PRPF40A	-0.654
SMR3A	0.492666666666667
SPINK2	-2.3614
THAP2	2.0448
NPY5R	-0.5552
IRF4	-2.99272727272727
SPESP1	-1.538125
OR10S1	0.274666666666667
DTD1	0.8784
TUBE1	-0.2412
DDX19A	-1.15166666666667
PDPN	-0.552090909090909
TMEM34	0.1319375
MGAM	1.3928
COL3A1	0.32
GFM2	-0.669615384615385
OR5A2	0.175333333333333
PSG9	-0.9555
ARHGEF11	0.90575
IVNS1ABP	-0.516095238095238
SIGIRR	-1.3292
DUSP19	1.45827272727273
DNAJC14	0.392153846153846
ACSS1	1.1789
IL1RAPL2	0.129333333333333
C4orf30	-0.1018
SEPT4	3.6612
LANCL3	-2.1588
SPAG17	0.463125
PRDX3	-0.1089
HNF1A	-1.8073
P4HA2	-3.7577
RFWD3	-1.71577777777778
MOV10	-1.4876
DNAJA5	-0.836111111111111
LOC729440	-0.833
LOC200383	0.551545454545455
SMC2	-2.0176
MIXL1	-0.897625
TMEM9	0.0316
FAM86A	-0.4465
ZNF174	0.304769230769231
MYH14	-1.0406
CCR8	-0.192833333333333
VPS37C	-0.15125
GPATCH1	-0.225625
B3GNT8	-1.176
TBX4	-0.6014
CNR2	-0.092375
PCDH1	0.364
C5orf29	3.4532
OCIAD2	-2.7954
PLCG2	1.2142
KIAA0247	1.81809090909091
HRH3	0.362769230769231
CAPN13	-1.6294
CCR1	1.06469230769231
MGC15523	0.127173913043478
UVRAG	-0.0675
DNAJA2	0.43625
ITGA2B	-0.600375
CLDN5	4.7529
PTPRN2	1.35810526315789
ZNF512	1.1
PSAP	1.90011111111111
CCDC140	-2.55133333333333
LRRC55	-0.0438333333333333
CYP26C1	0.425333333333333
C8orf47	-1.1302
LYN	0.9846
DUSP6	-0.557875
TGFB3	1.29752631578947
ELK1	-0.273071428571429
PCDH11Y	3.56633333333333
HGD	-4.6922
C17orf58	-0.1406
MYO3A	0.0743333333333333
SERPINE2	-0.628555555555556
AARSD1	-0.4814
C14orf73	-1.288
ADAM33	-0.363166666666667
ZNF491	0.681666666666667
MAPK6	-0.513
TCN1	-1.31625
SLC24A6	0.726
UBE2R2	0.7574
H1FNT	0.5944
TATDN2	-0.111
LILRB1	2.2845
P2RY5	1.11833333333333
NUCB2	-1.3572
C2orf37	-0.5764
SNX27	0.94225
MTA3	0.2413
FOXO4	0.747
ID4	6.468
SOX5	1.1925
PXMP3	0.514545454545455
OR52M1	0.126333333333333
SFT2D3	0.850363636363636
INA	2.852125
MCOLN1	0.9598
NFIX	2.43361538461538
CLEC14A	4.8605
HIBCH	0.1145
PLA2G5	1.3144
TIMM10	-1.233875
MED17	0.635307692307692
COL4A4	1.69966666666667
TPP1	1.181125
GJA3	-1.45525
TMPRSS5	3.4288
AADACL3	0.257
DNMBP	0.1472
ENPP5	0.822125
NQO1	-3.83614285714286
ZSCAN2	0.0852727272727273
SEC24C	0.274
GTF2A1L	1.308
AXIN2	0.3992
FAM33A	-1.59325
C16orf13	-0.0177
SPNS2	1.3346
TAF1	-0.4754
AP1G2	-2.057125
RBM42	-0.318
HCN2	0.740375
EFHB	3.183625
RUSC1	-0.363125
GRIK5	0.698333333333333
USP21	0.150125
ATAD3C	0.1942
ORMDL2	-0.3303
PRSS7	-3.3916
PSAT1	0.988
FLJ13195	0.241111111111111
TBC1D1	0.267
IFNG	0.1136
OTOS	0.46725
ZNF773	-0.184375
EMD	-0.9594
RETN	-0.4358
CCL8	2.9555
APH1A	0.6201
COX18	-0.4484
GTF2IRD2	-0.672666666666667
CCDC82	1.11825
PAFAH2	0.327
NPEPL1	-1.81046153846154
RP11-114G1.1	1.1635
TP53INP1	0.9213
ZNF300	1.59575
FOXL2	-1.3696
LARP2	-0.20525
LATS1	-0.316333333333333
HTR6	-0.276333333333333
SPOCK2	3.202
RNF144B	1.119375
HTATIP2	-3.0004
MGC10334	0.0343333333333334
CENTA2	3.236625
FGF2	3.4968
FXYD7	1.729
PHYHIPL	4.09581818181818
GPR34	8.3822
DDX6	0.344125
OR10W1	0.0276666666666667
LHFPL1	0.318
ZNF313	-0.0390526315789474
VPS28	0.966
AP3M1	0.811538461538462
AKR1CL2	-1.3846
TRAF4	0.464
OR2B11	0.361
C19orf12	0.129
