Hybridization REF	TCGA-CS-5395-01A-01R-1470-07
CXCL11	1.1117
GFI1B	-1.5105
PSCD1	-0.017375
C11orf58	0.812125
MGC45438	3.272875
NUDT18	-0.076625
ASB3	2.214125
ZP1	-3.922
LPPR2	1.06269230769231
ZNF527	1.629375
ZNF771	1.261
TTBK2	-0.0451
TRIM55	-1.044
GJB3	-0.85
PRSS35	4.1686
SCRG1	6.3244
ZDHHC24	-0.237
DUSP26	5.6138
C1orf51	0.844727272727273
DNAJC3	0.123125
LITAF	-0.6582
ZNF410	0.2186
AFP	-5.326
ZW10	-1.4054
PHOX2B	-0.0116666666666667
VILL	1.6178
ELOVL7	0.9748
LOC644186	3.012
PPP3CC	-0.1148
CHST13	-3.1738
WDR40B	0.2450625
MEA1	0.12
HILS1	-1.6834
DLX6	-0.87825
NKG7	0.8245
EMP1	0.134
ACTR6	0.9858
CHCHD7	-0.583684210526316
COG2	0.834461538461538
TCEA2	1.46823076923077
TARS	-1.332
FLJ20294	-0.06275
ZNF92	1.1568
TRAPPC2L	0.137923076923077
ARHGAP28	-1.3683
CCDC109B	0.0928
LGTN	-1.92225
INGX	-0.133875
LOC124446	0.886
RPS2	-1.86133333333333
C17orf75	-1.425125
NBPF1	0.295333333333333
SLC2A8	0.591266666666667
SNRPE	1.689
CARD6	-0.748
IL13RA2	1.52509090909091
CUEDC2	0.5668
C4orf19	1.8256
AOC3	0.546818181818182
MTHFD2	-2.264625
OR5M9	0.523333333333333
C4orf38	-0.3655
SS18L2	0.142
OAS3	-0.1685
LARGE	1.0618
LRIG3	-1.574
LIMA1	0.989
STARD3	0.0922941176470588
VPS39	1.1274
CTAGE6	-1.28866666666667
ODAM	-2.736
MORF4L2	-0.0951818181818182
GSTO2	-1.3556
MTFMT	-0.6726
PRKAB2	-0.293
ZNF76	0.147125
HSPB2	4.23366666666667
CRB2	3.231
KLRK1	-3.377
LYST	0.0805454545454545
UBE2M	0.1605
SLC16A9	3.426
ZNF281	-1.53483333333333
ST8SIA1	2.06618181818182
C9orf105	-0.866
ANKRD46	2.3764
FAM108A3	1.021
C20orf91	2.3706
ZYX	-0.17025
RSPH1	4.2948
ZSCAN5	0.5958
RIMS3	1.49875
KRT76	0.155333333333333
CEACAM4	-0.148125
SIRPB1	1.14363636363636
CFHR4	-0.693333333333333
SOX3	0.0325714285714286
GATAD1	-0.8339
C21orf57	-0.3026
TMC8	-1.109
AVIL	0.180333333333333
LMOD1	2.3952
HIGD1A	1.73454545454545
NEU3	-0.482625
DES	0.8999
BZW1	-0.130230769230769
ZNF221	1.233
CCDC27	0.9925
GDAP1	1.8144
RBBP4	0.2286
MGC40499	1.7774
PHKA1	-0.3905
PRKAR1A	0.511478260869565
HSD3B1	0.131
RAD52	-1.660875
CD207	-0.462
LOC389791	1.26533333333333
RSPO1	0.392875
TMEPAI	0.990909090909091
MFSD2	3.399
ETV4	-0.803647058823529
SCGN	2.37766666666667
LOC391356	-0.0452
MPP1	-0.2467
STARD3NL	1.5288
TFAP2D	-0.142333333333333
CD2AP	-1.405
CCL20	-5.40225
CCDC86	-1.053
ZFP30	-0.142833333333333
CTBP1	0.408266666666667
MAK10	0.694125
STXBP5	-1.87614285714286
LOR	1.07530769230769
MAP6D1	1.9912
ARMC7	0.775333333333333
TMEM150	0.742538461538461
NSL1	0.2176
KIF5A	3.6831
ASCC2	0.178875
PSENEN	0.574125
OPTC	-0.140333333333333
FCRL2	-1.107375
KBTBD11	4.261
PCK1	-3.0205
CENTD3	-0.1954
MEGF8	1.73336363636364
ALPPL2	-0.2048
OBFC2B	0.398428571428571
ZFYVE20	0.972
GALC	2.623875
CTRB2	0.1474
C20orf71	-0.023125
TBKBP1	0.14875
CAMLG	1.136
TREML4	0.377
RSAD1	-0.2122
TUBA3D	0.118692307692308
KIAA1833	0.342090909090909
PNPLA1	0.374
LRRC34	2.837625
CDH26	-1.0085
ZNF167	1.518625
ZBTB26	-0.351076923076923
VWF	3.27838461538462
VTN	-1.22528571428571
BAD	1.9438
PDS5B	0.5419375
ZNF644	0.2922
SH3GLB2	-0.672272727272727
SMPDL3A	-0.844461538461539
NRG2	1.96018181818182
IL15	-1.581625
GABARAPL1	0.94625
LAT2	1.22153846153846
SLCO1A2	3.925875
LIG4	0.258625
GSDMDC1	-1.62627272727273
BMP4	-0.0744545454545455
METT10D	0.404909090909091
SYCE1	1.42
SPANXD	-5.9304
SLC12A9	0.800125
MC1R	-3.399
RNF168	-0.6276
TRIM69	2.4966
GALNT7	-0.26225
ISG20L2	-0.6376
KIAA2026	0.533
TNFAIP8L1	-0.978666666666667
DPY19L2	-1.6052
C12orf63	0.921
PRDX5	0.5002
MED6	-0.5661
TXNDC5	-1.3449
CD46	-1.72358823529412
CCK	5.5716
C17orf48	-0.2486
ANUBL1	1.1538
SIT1	-1.848375
TYSND1	-1.905375
DEF6	-1.306375
GLT8D4	0.0046
UTP14A	-0.038
RPH3AL	-0.4128
NXF1	-0.024375
TRERF1	-1.529875
TUBB3	0.664272727272727
SLC24A2	2.17266666666667
SEC22B	0.370625
ZNF653	1.1398
GGTL3	-1.66333333333333
CDKL2	3.6962
CTF8	-0.893529411764706
EPC1	0.418375
CYP4A11	-0.149
THRSP	2.57225
LELP1	-0.199
TES	-3.0529
C17orf87	0.856
FERD3L	0.088
SH3TC1	-0.166
RAB36	1.27266666666667
CRYGB	0.805666666666667
GRIA3	5.164
BHLHB9	2.3278
C1QTNF9	1.911
GOPC	-0.0436
PNPLA8	2.448125
ZNF444	0.9062
FMO1	0.6358
POLR3C	-0.424
SLC35F3	0.1676
SGCG	-2.361
DCDC2	-4.613875
NANP	0.1518
MGC23270	-0.357
BEX4	2.113125
HYDIN	1.30530769230769
RPS6KB2	-1.6954
ADRM1	-0.58575
BAT3	-0.756
RAB31	3.06157142857143
SCGB2A1	-0.115090909090909
SLC6A14	-4.90518181818182
DDX4	-0.1548
PRRC1	-0.66575
AP3B2	3.292875
TRGV7	-0.45775
TMEM184B	0.2102
ADPRHL1	-0.169375
C21orf45	-1.00881818181818
ARNTL	2.60318181818182
AADAT	-0.4204
CCL2	-0.909375
SNTB2	-0.0605
RGS9BP	1.1708
KPNA1	0.9862
TMEM41B	0.547125
S100A11	-2.58752941176471
DOT1L	-2.218
EFHC2	1.66118181818182
CLTC	0.254375
SRP9	0.591888888888889
ZNF521	3.0148
FAM26F	-2.464
GPR88	3.761625
COL13A1	-2.62875
CHMP4B	1.93330769230769
SIGLEC6	-0.053375
NFAM1	0.125909090909091
PVRL2	-0.829615384615385
ALKBH4	0.9476
CCDC93	-0.105857142857143
NXT1	-0.0862
KCNK4	0.245666666666667
TROAP	-2.458875
KCNA10	0.6882
CCDC114	0.42475
RAN	-0.2694
LMTK2	0.231
LOC400657	2.00366666666667
UFC1	0.7168
UBE1DC1	-1.31666666666667
EEF1A1	0.25644
CHAC1	-0.452666666666667
HMGA2	-6.10638461538461
B3GALTL	3.4362
ING2	0.2794
C1orf109	0.1928
INTS3	0.5437
ZNF558	1.7726
TRPM4	-0.739625
LTB4R	-1.91033333333333
ISYNA1	-1.9292
LSM7	0.7874
LRRC47	-0.18205
ZNF179	3.454625
EXDL1	0.085125
SLC4A10	1.50927272727273
ACSS2	-1.117875
COPS7B	0.0383333333333333
KIAA0040	-0.160285714285714
C1orf95	1.20933333333333
AP1GBP1	-0.4528
OR9A2	0.239333333333333
FAM71C	0.442666666666667
RIN1	-0.98075
ITGA4	-4.06490909090909
DNAJC6	1.300375
CLOCK	0.290125
SLC35A4	0.2165
DSG4	0.519333333333333
LOC26010	0.7346
NSUN2	-1.121
TMEM86B	-1.15884615384615
C14orf135	0.37
KIFC3	-0.30725
PHF5A	0.5326
NCAPH	-2.03972727272727
STK11IP	-0.153333333333333
FLJ42953	1.64
CCDC19	-1.445625
ZNF329	-0.408363636363636
TAX1BP1	1.13525
ZDHHC18	-0.4255
C10orf88	0.1396
TMBIM4	0.342846153846154
NMUR1	0.345
KIR2DS4	0.0991
C9orf90	-0.190272727272727
MGC87631	0.188666666666667
KDR	2.91542857142857
ST3GAL2	-0.3742
RLN2	-1.221875
HPD	-3.7292
MOXD1	2.823125
PDGFRL	0.230375
SMYD4	-0.517666666666667
FAM103A1	-0.213625
MFAP4	-0.206625
LOC285141	3.1488
TMEM45B	-1.79927272727273
SMCR7L	0.347842105263158
GZMH	1.9916
CBLN1	-1.911375
CNNM1	0.284
PHF17	-0.68225
NUP98	-0.6698
RMI1	-0.2608
PTPRS	0.4572
ANKRD57	0.6307
CLDN15	-0.571375
OR51A2	0.465666666666667
GUCA2B	1.15266666666667
DOCK9	1.189
ITGB1BP1	-0.002125
DLG2	2.81983333333333
BRAP	-0.0298
SESN3	3.5102
ZC3H7B	2.1068
FAM101A	1.09275
FKSG24	-0.0304
ZYG11B	0.7814
RFC2	-0.2186
SH2D3A	-3.594125
DVL3	1.05335294117647
ADFP	-1.724
KRIT1	0.472090909090909
SERTAD3	0.110375
LEFTY2	-1.753
KRT27	-1.34833333333333
SCFD2	-0.1296
MN1	0.16
RORA	1.4362
PTPRD	3.0462
PIAS2	-0.85125
CYP4X1	1.048
FBXL15	-0.1154
MYH15	2.157625
CRX	0.6275
TBC1D13	0.9486
SLC22A17	3.500625
PLK2	-1.37575
ARHGAP9	0.6122
EIF1B	0.7798
C20orf185	0.2078
DEFA7P	0.2505
PRIM1	-2.586625
CRYAA	-2.11683333333333
BACE1	2.956
AGTRL1	3.13325
ACAD9	-0.1049
GRASP	0.8202
RBP4	-3.1705
TFB2M	-1.3904
METTL9	0.773307692307692
ATP5O	-0.4292
SP100	0.0831538461538462
CPSF1	-0.8695
S100A4	-3.7588
LIME1	-1.5198
GPR137C	0.4834
OR2A2	0.0783333333333333
C2orf29	-1.0714
NUP188	-0.8264
SDPR	0.01
RAI1	-0.862181818181818
RPS20	-1.35958333333333
LAMB1	-4.5704
ADM2	-0.486375
ZNF229	2.2664
DKFZp434K1815	0.0664545454545455
EPN3	-1.87925
CLIC3	-2.4712
MEIG1	1.7548
HMGB4	0.266
STARD10	-0.533636363636364
KLF8	0.51
EPB41L2	0.807875
JMJD6	-0.6735
CTSL1	-0.112
GPR27	1.73166666666667
ELAVL4	4.50572727272727
MMP21	0.377666666666667
PPM1B	1.2867
SUV39H1	-0.807
AAMP	0.4616
TUSC4	-0.140625
MBD6	-0.9038
KLK13	-1.4454
FMNL3	1.19911111111111
TRIM13	0.0641333333333333
C15orf5	-3.0972
IQCF1	-0.0925454545454545
CACNG8	0.927333333333333
SLC35D3	0.27575
ZDHHC9	0.515666666666667
ODF3L1	-0.184666666666667
C9orf86	-0.125615384615385
TSEN2	-0.5828
C17orf64	1.1164
SEPX1	0.222846153846154
TSPO	-0.956625
SYMPK	-0.635
ADORA1	2.7014
TSPAN10	-0.0137272727272727
SEMA6C	0.737
RTTN	-0.565285714285714
IL2	-0.544
ARRDC3	0.0897999999999999
TBPL1	-0.70125
STX12	2.4296
MRPL39	-0.8648
OR8H3	-0.2035
IFIT5	1.224625
CASC5	-2.88463636363636
FAM46A	-1.773375
HPCAL1	-0.2831
CYLC1	2.21966666666667
VGLL2	1.07418181818182
C20orf191	0.1694
CDH1	-1.395125
ITPA	-0.3702
CCDC101	-0.157166666666667
D15Wsu75e	-1.557
EDA	-0.193333333333333
CREG1	-1.1318
OR7G2	0.578333333333333
SAP18	1.335
IFIT1	2.4756
CALML3	-1.674875
FLJ37440	0.934666666666667
FNDC5	3.8784
SERPINB6	0.595277777777778
JUNB	-1.31369230769231
SYS1	1.7554
SCN2A	3.130375
ZKSCAN5	0.875
WNT7A	4.825
TSHZ3	2.7518
RNF148	-0.6138
H6PD	-0.112363636363636
CAD	-1.2565
ZNF449	0.3426
DOCK10	-0.454333333333333
FAIM2	3.751
HEXDC	-0.0102
PRB1	-0.1854
C14orf148	-1.194
ETHE1	0.1418
IRF5	1.52223076923077
GNMT	-1.10575
MGC16291	-1.7147
RPAIN	-0.244055555555556
CAGE1	0.390666666666667
CNTNAP3	-2.49
ACTR1B	-0.6086
EEF1E1	-1.3698
MSX1	1.8783
ESF1	0.373230769230769
HSPC171	0.2418
MRPL2	-0.453125
RDH12	1.38075
CELP	-0.0603333333333333
METRNL	-2.5096
C10orf116	4.005875
C19orf48	-0.7522
ZNF346	0.345090909090909
NCR1	-2.32066666666667
C10orf64	-0.0563333333333333
CD52	-2.8682
VPS18	1.34345454545455
AP4S1	0.959333333333334
NPBWR1	-0.417666666666667
TPK1	1.7352
UBA52	-0.877652173913044
RIPK1	0.117125
CPNE3	0.0876153846153846
HSPC159	-0.6262
C8orf38	-0.7908
LRRC4B	3.695
PARP10	0.602384615384615
ANKRD50	0.0998181818181818
CXCL9	0.9038
FGF18	-0.784071428571429
EIF2A	0.3254
SLC20A2	1.9065
KIAA1549	0.730266666666667
SPINT1	-2.00584615384615
ZNF584	0.669
CRBN	1.199
ABCF3	0.14575
NCBP1	-0.554625
PLA2G4F	-0.061375
PCDH10	3.8636
TTC21A	-1.4588
C20orf144	0.757666666666667
FGFR1OP2	0.0195
SLC9A1	-0.529615384615385
CHRND	0.105333333333333
FOXF1	-0.2328
KIAA1467	1.2018
TPO	-1.1785
LTF	-1.04033333333333
DNAJB9	2.4464
MRPS27	-0.511
bA16L21.2.1	-0.377
WBP2	1.13066666666667
MRGPRX3	-2.131875
PRPF18	-0.5276
C10orf58	1.6458
SMOC1	-0.365
ADAT3	-0.4425
TMEM138	-0.1302
TMEM131	-0.062
TIMM8B	0.3936
MYH7	4.756125
ST6GAL2	3.73309090909091
KIF1C	0.7116
SUHW2	-0.582666666666667
PAPSS1	0.7088
CABP2	-0.153333333333333
HOXA4	3.5512
ELF2	-1.2066
SEMA3D	1.19453846153846
MC5R	0.245
OGFR	-0.265666666666667
FLJ30092	0.156
TGFA	0.319857142857143
MMP17	-1.2712
KIF15	-1.1794
CHIA	0.2564
CATSPER3	0.005
CEACAM7	-0.4274375
PADI2	3.82863636363636
HOXA9	5.48242857142857
LNX2	-0.813125
TMEM144	3.8158
HIF1AN	0.3518
METTL7A	2.76457142857143
C6orf165	2.23575
KIAA1468	-0.1486
DSG3	-2.12933333333333
ZNF180	1.0765
EIF4E3	0.761636363636364
SLC46A1	0.944545454545455
DKK1	-3.343
ZNF205	0.226375
LOC162073	-1.19925
COX7A1	5.091
MAGEA1	-5.09075
NEDD8	0.3338
KLHDC5	0.0294
C3orf19	-0.227875
MRPS2	-0.6468
POLR3H	1.46210526315789
ABHD11	-0.0242307692307692
TMEM17	2.712
PAIP2B	1.08676923076923
MAT1A	-5.7926
LGI3	2.964
THUMPD2	-0.3402
TKTL2	-0.1228
XAGE3	-2.61475
CALM3	0.9562
C6orf136	-0.34775
KCNC4	0.399666666666667
RGS9	3.75475
ACIN1	-0.632
SPATS1	2.1402
XKR8	0.6438
FAM84A	3.27713333333333
MS4A7	4.68057142857143
AGXT2L2	-0.0976
OR1F1	-0.181
SMAP1L	-0.2605
IPO11	0.0973
ZC3H11A	1.9336
C1orf151	0.222454545454545
RNASEH2A	-0.6834
CCR10	-1.041
TXNDC11	-0.46225
TMEM112	1.0713
MAP1B	3.16715789473684
NVL	-1.7242
PKM2	-1.24734615384615
ARC	3.24116666666667
NUP54	-0.340666666666667
PPFIBP2	0.6805
STAT2	-0.37
PTAFR	2.313875
ROBO2	4.64963636363636
RNF40	0.643
CCDC135	1.2465
IFT81	0.0929230769230769
MORF4	0.9158
TM7SF3	-0.4467
OR10H3	0.149
ABP1	-0.392272727272727
CHRD	1.4466
PLEKHA8	-1.099375
NCALD	3.5915625
OR5AK2	0.695
ACCN1	2.37375
SLITRK1	2.17866666666667
ARMET	-0.5362
C9orf52	-1.4492
REEP4	-1.2744
MTSS1	1.44563636363636
ADH1B	0.898333333333333
DLD	0.2802
CDK5	0.5622
PPFIA1	0.825095238095238
WFDC3	1.8046
DNAJB12	-0.217555555555556
RANGRF	0.132
MLANA	-5.3516
AMY2B	-0.423
KIAA0319	2.4616
RPS7	-1.07366666666667
JAK3	-0.619615384615385
ARFGEF1	-0.4032
CXCL5	1.01446666666667
TRAPPC4	-0.0581666666666667
CETN2	1.3438
HSPC111	-1.5008
RHOBTB3	1.85715384615385
PHLPP	2.2165
RGS10	0.0822
TMEM58	2.515
CHERP	0.4994
HSP90AB3P	-1.40514285714286
FSTL3	-1.660625
PEX11A	0.1142
OR5V1	0.87
FCN3	1.1546
PTPN3	-2.2377
NPTX1	-0.7057
C21orf84	-1.4684
C11orf51	-0.413272727272727
ZBED2	-1.6206
FLJ90757	2.082
NPY2R	4.561
PLD3	0.7044
SYT17	2.837625
SGSM2	0.667833333333333
OR1A2	0.2882
FOXP1	-0.5054
SLC5A1	-1.0938
POFUT1	-0.463
EPHB6	-0.8355
MYO1G	-3.01145454545455
STAC	1.671
KLHL17	-1.137
RGMA	4.56123076923077
TJP2	2.51815384615385
FAM114A1	-1.589875
SERINC1	2.21323529411765
SLC9A8	0.3851
PEX19	0.8691
EDN2	-3.2258
PSMD7	-0.0106363636363636
C3orf41	-2.5428
UQCR	0.7199
PPP1R3C	2.4788
LRP4	2.649125
TM2D1	0.8074
TTC17	-0.639619047619048
C4BPB	-4.56345454545454
CCL25	1.36466666666667
ZNF253	0.736375
CHRNA9	-3.331
SOX11	2.13172727272727
HIVEP3	-0.128
CGN	-1.75425
C3orf35	-0.593
PKD2L1	1.9176
SYVN1	-0.0345
PDE8B	0.845636363636364
LOC439951	0.1098
LTC4S	2.705375
MIF4GD	1.25675
SMARCA2	0.84665
TUBGCP6	-0.24625
CABLES1	-2.0253
C16orf77	2.211875
ZNF791	0.32
FUT5	-1.87466666666667
ADH6	-2.86585714285714
P4HB	-1.0898
CLDND2	1.4978
ALKBH8	0.734
PLAC4	-1.0256
F11R	-1.61852631578947
MGC35295	0.081875
PDZD4	2.023125
LOC389073	6.4
FAM80B	1.0965
PSMB1	-0.355181818181818
TXN	-1.49275
VIPR1	0.353571428571429
WBSCR18	0.520153846153846
EXOSC6	-0.912625
ACTA2	0.514
SP5	-1.4384
ANKRD1	-4.596
DDR1	4.05746153846154
ATP6V1D	1.1246
PTGS1	-0.800625
RNF157	1.274
DCC	1.625
SPAG7	0.3274
FBXO18	-1.0284
UBE3C	-0.962923076923077
HOXC6	-0.4926
LRP2BP	0.40225
MYST2	0.844
PDSS2	0.4458
ATE1	-0.889
ARAF	-0.3524
KLF10	-0.9772
PLA2G2E	-0.233
ASCL1	4.610875
TSNAXIP1	2.6926
FAM131B	1.8716
IFNA10	0.3785
NUP43	-0.835727272727273
FAM44B	0.3734
L1TD1	-5.616375
NMD3	0.9015625
C18orf54	-0.0889230769230769
PHOSPHO1	0.466
RAG2	-1.764
EMILIN3	2.803
METTL3	-0.2856
VPS13C	-1.3959
REXO2	-1.6555
ANXA4	-1.3688
CA1	-0.9174
DCP1B	-0.4312
TULP3	-0.977285714285714
ATP2A2	0.840222222222222
ATIC	-0.8728
ADAM15	-1.564
NPL	3.163875
LGR4	1.3092
UEVLD	0.450625
GAB1	2.5335
SNAI2	-2.649
ZGPAT	0.0208461538461538
SNF1LK	-0.991363636363636
DLEU1	-0.968
UBE2Q1	-0.0713
ZMYM6	-0.041
JPH3	2.507625
FAM38A	-1.435375
PXK	0.582111111111111
DENND2D	-1.9834
BAX	-1.00153333333333
CP	-4.68707142857143
RPL37	-2.16476923076923
G6PC3	0.7358
NCOA4	0.00587499999999999
LRRC14	-0.016
GORASP1	1.6856
FCHO2	0.3754
CYP24A1	-2.67169230769231
FXYD3	-2.4575
SMARCAL1	-0.2234
ABCB8	0.498375
CCDC44	0.1634
PRDM7	-3.524
USH1C	2.876
DNAH5	-0.490555555555555
SRF	-0.259466666666667
MAL2	-3.094
PGPEP1	-0.4309375
SIN3B	-0.5435
SEMA3C	-4.37575
GRAMD3	5.369
FBXO10	0.1063
OR5D13	-0.504666666666667
FLJ31818	1.90518181818182
CACNA1I	0.993363636363636
S100A13	0.2365
TP63	-0.850526315789474
ANXA11	-1.21646153846154
WDR66	0.065
CSF2RB	0.132666666666667
IFI44	-0.251
DACT1	2.382125
ANKRD23	-2.01345454545455
ATP5G1	-0.39325
C21orf70	-1.05475
PPWD1	-1.2598
DNAJC13	-0.5288
PAH	-1.633875
PTCH2	0.8354
TRMU	0.6418
CCDC9	-0.553
USP3	-0.469846153846154
DCLRE1C	-0.941615384615385
FAM55C	-0.3272
FRMD4B	1.0594
CYP2R1	-1.539
RFPL1	1.59425
XPO5	-0.3136
ARL6IP2	0.004
OSBPL5	0.0466
MMP9	-1.70685714285714
KIAA0802	-0.845
DHRS2	-4.234625
SGEF	2.81527272727273
TXNDC10	-0.845153846153846
EXOC6	-0.0395
RPS27	-0.284666666666667
PNCK	0.568125
FSTL1	0.3082
AACS	-0.4376
SLMAP	0.54175
SAMD4A	-0.610153846153846
ABRA	-0.0618
SMARCD3	3.5096
PKNOX2	2.1055
A4GNT	0.318333333333333
C9orf39	-1.520375
RALYL	4.6636
MGC33556	-2.564
C10orf25	0.845
BBOX1	7.9718
NHEDC1	0.8312
XDH	-1.5442
GCSH	1.429
EDN1	-1.371375
MTERF	0.904
CLK4	1.0616
ZNF799	0.2525
KCNG1	-0.405454545454546
CXCR4	-1.0795
PTPRR	-1.0466
IRAK1	-0.3033
LOC401397	0.925
TMSB10	-1.59136842105263
CXCL3	-3.68738461538462
TMC4	-2.8558
OR7A10	0.668666666666667
STYK1	-0.6788
CHRNA10	-0.192666666666667
CCNI	0.8358
EP300	0.0815789473684211
LOC165186	0.164625
HIC2	-2.6288
SDR-O	-0.156666666666667
OR2W1	0.543666666666667
KCNA6	0.418
TRIM74	-1.3652
REEP6	0.4564
ATP5G2	-0.3272
ERG	0.360363636363636
TMEM42	1.303
PARN	-0.47075
SOD2	-1.60845454545455
DIRAS1	1.357375
PNPT1	-1.0752
JOSD3	-2.308
hCG_40738	0.287666666666667
PDE1C	-1.13916666666667
SEMA4D	-0.00345454545454546
AGPAT1	0.248857142857143
NOSTRIN	0.3327
MAP3K3	-1.155125
MAX	1.01694736842105
CAPS	0.8015
SERPINA12	0.0146666666666667
OSBPL8	0.2473
RICS	0.879461538461538
NR4A2	-2.301875
PPCS	0.56975
LONP1	0.0144
SCYL3	0.0888
HERC2P2	-1.47488888888889
FIBCD1	-0.300666666666667
C15orf41	-0.517
DMC1	-1.250625
C20orf27	-0.0466
RPS6KA5	1.10707692307692
FAHD1	-0.9395
SLC12A4	1.198
BRCA1	-1.122375
GBL	0.3014
SLK	-1.161125
NUDT9P1	-0.274333333333333
NOXO1	0.0313333333333333
USP52	-1.0528
BAZ1B	0.8405
SLCO2B1	4.3668
BBS12	1.483125
LRGUK	0.479375
TERF2IP	1.6114
COL1A1	-3.52366666666667
KIAA0090	0.3313
GRK5	-0.37875
AP1S2	1.34123076923077
TMEM52	-1.322125
CA11	2.70363636363636
OR4A15	0.4615
ACBD3	0.429846153846154
SPAG11B	-0.055
PRDM2	1.12215384615385
FOXP3	0.0434
SMYD3	-0.0535384615384616
LOC389199	0.124
LGI2	1.856875
NAPE-PLD	1.47338461538462
ANKRD6	3.73866666666667
WDR45	0.207125
SHROOM1	-0.357333333333333
PSCD3	0.807666666666667
PYY	0.064
KCNC1	4.77366666666667
ARHGEF9	1.41923076923077
OR8J1	0.2732
GPR55	0.50975
NS3BP	-1.84533333333333
C10orf22	0.5865
NAT8L	2.9308
DUSP4	-2.708375
FOXM1	-1.962875
GRAMD2	-0.0936923076923077
ZBTB48	0.089625
BUD31	0.512333333333333
PABPC5	1.12466666666667
CCDC41	-0.2744
FBXO11	0.54925
C6orf148	2.7322
RFXAP	1.121
C6orf15	2.282375
CDK8	0.203375
C6orf70	0.8113
TESSP2	0.581
ALG2	-0.191
PPP1R3D	0.0476
TPM3	-0.0713478260869565
SYT13	2.491
EPB42	-0.254625
CETN3	-0.4076
PRY	1.38266666666667
NTHL1	0.129375
POLR2B	-0.143666666666667
RPS28	-0.377
P2RX3	0.3298
LYZL4	1.2246
WBP4	0.980230769230769
PMM1	0.6474
C11orf79	0.2288
CBLL1	-0.7658
IL1F10	0.521
VAX2	1.68233333333333
SETDB1	-0.11
LRAP	-0.722375
GCLM	-0.305625
CPEB3	1.248
PPM1A	0.76265
INTS1	0.0903333333333333
CAMTA1	2.459
SAMSN1	-0.682
LOC158830	-3.87428571428571
GMPPA	-0.804545454545455
AIPL1	-0.1365
IL24	-0.837285714285714
BDKRB1	-3.57744444444444
MLF1	2.11442857142857
TAF12	-0.1684
ID1	0.2611
THADA	-0.7612
PIK3CB	-0.1046
OR4N5	0.176333333333333
TBC1D17	0.076875
COX8A	-0.2142
CDCA4	-1.6928
C2orf44	0.0696
ZNF534	-1.0624
IMMP1L	-0.745
NIPSNAP3B	0.6963
FTMT	0.2719
PWP2	0.107375
MMP15	-0.983230769230769
DNAH11	-0.403166666666667
MTMR14	-0.412454545454545
DNAL4	0.5632
IPP	0.5356
TMEM59	0.427
C1orf157	1.24633333333333
RGS4	1.444375
DDX18	-0.8725
SNX6	0.7858
ZNHIT2	0.31725
NCDN	1.179
FLJ33534	1.5052
RAG1	-1.97181818181818
OR4D10	0.630666666666667
PTPN5	3.07475
POMT1	1.1653
LRRC8A	2.06423076923077
CYP1A1	-1.8914
CAPN1	-0.278375
DDHD2	0.5519
GRIK2	1.501
GNRHR	-0.00800000000000001
PPBP	3.1658
HTR3A	-0.9766
SLITRK4	1.15866666666667
ANKRD49	-0.1284
BTF3	-0.929923076923077
SARS	0.093
C13orf18	0.4715
CACNB1	1.52368421052632
QKI	2.79789655172414
SETMAR	0.282818181818182
MAN2B1	-0.29
EML3	-0.1444
ACADL	2.42475
OFD1	-1.3814
DEFB114	0.6365
CGA	-3.86869230769231
PEX16	0.065625
LRRC10	-0.593333333333333
GNG12	0.259
C1orf152	-0.807375
CHRM1	0.721666666666667
CD53	0.822909090909091
DBH	-0.2084
TFAP2B	-3.42663636363636
HIST1H2BJ	-1.91266666666667
FAM46D	-0.166
TMEM11	0.1488
C3orf32	-4.37
PCCB	0.273454545454546
IPO13	1.23909090909091
C6orf105	-5.6866
COMMD5	0.5246
SUV420H1	0.438153846153846
LTBR	-1.16466666666667
ARHGAP15	-0.8887
HDHD2	2.5084
TDRKH	-0.137625
LOC401052	1.39
PSG4	-1.644
GNB4	-0.168571428571429
SPATA4	3.0442
SLC9A3	-0.388666666666667
OSBP	0.18175
NBPF3	-0.302466666666667
DOCK11	-1.601
SLC39A5	-1.974125
PRR5	-0.356615384615385
C10orf63	6.52909090909091
SMTNL2	-0.2416
ADRA1A	1.1852
ASAH1	3.35514285714286
DOM3Z	0.0936428571428572
GIPR	0.439
AHI1	-0.4563125
NADSYN1	-1.179625
RGS14	-0.762615384615385
IL18BP	1.00976923076923
RTN4RL1	-0.0492222222222222
ARMC6	0.017
PSMD5	-0.493625
HK3	0.470384615384615
OR4S1	0.644
RSU1	0.366153846153846
MAD2L1	-1.42836363636364
EIF4A3	-0.3946
DLEC1	2.170875
E4F1	0.253
CHMP2B	0.803307692307692
CAMSAP1	-0.4726
RPS21	-1.401
ARID5A	-0.9646
UBE2N	0.674615384615385
IGSF8	0.772875
MAGEB6	-1.71033333333333
ACAD11	-0.627714285714286
MGC4172	-0.74
LMO4	1.42116666666667
KLKB1	1.3718
HP	-0.4605
HDAC3	0.016
SCHIP1	5.886
CLCA1	0.628333333333333
OLFML2A	1.47209090909091
C1orf112	-1.7746
KIF19	2.47129411764706
HAPLN4	1.51192857142857
CXCR7	2.4285
GOT2	-0.802928571428572
RAB38	-4.48554545454545
DCX	5.7546
PPM1H	-0.40525
NFYC	0.151533333333333
KIN	-0.8067
ZNF228	2.445
PLSCR4	5.297125
HIG2	-1.4352
FAM79B	1.2675
