Hybridization REF	TCGA-DH-5141-01A-01R-1470-07
RNF215	1.82233333333333
SLC4A3	0.8565
ADAMTS9	0.601384615384615
C9orf66	-0.69625
FOXD3	0.326333333333333
GSDM1	0.333166666666667
IFITM5	0.693333333333333
PODXL2	1.044375
C1orf176	-0.6842
RPS3	-0.4054
hCG_2004593	-0.2972
COL21A1	1.8582
NTNG2	4.45625
RAI14	-1.30525
P76	0.5046
LRFN3	0.7964
FAM14B	0.7994
FKBP14	-0.1384
TNNI3	-1.34925
HOXB3	-3.40590909090909
SGCB	0.4812
PPAPDC3	1.6024
FRAT1	0.653
MORN1	-0.2335
ARHGEF2	0.295
BNIP2	-0.2872
DHX30	0.4116
EEFSEC	-0.0928
FGF20	1.394
FLJ38973	0.871
PLCH2	0.314625
CCNG2	0.217727272727273
PSPN	0.699666666666667
WDR88	0.461
HOXB13	-3.3507
MTMR8	-0.520333333333333
SPAM1	-1.276
PPP2R1B	-0.876090909090909
TANC1	1.2069
CNN3	1.79476923076923
CHGA	4.45336363636364
C9orf128	0.301
CACNA1B	-0.12975
MMAB	0.638
RHOA	0.389533333333333
RAPGEFL1	-0.7942
SLC1A5	-3.224875
CALCA	0.216
SYCP1	-0.0431666666666667
CXCL11	1.5029
GFI1B	-0.872875
PSCD1	0.90475
C11orf58	0.7115
MGC45438	1.59075
NUDT18	0.16775
ASB3	1.619125
ZP1	-3.96333333333333
LPPR2	0.774230769230769
ZNF527	1.159
ZNF771	0.673636363636364
TTBK2	-0.0496
TRIM55	-0.842
GJB3	-0.552625
PRSS35	4.1064
SCRG1	6.573
ZDHHC24	-0.7206
DUSP26	6.4984
C1orf51	1.55190909090909
DNAJC3	0.19525
LITAF	0.1276
ZNF410	0.425
AFP	-6.247125
ZW10	-0.976
PHOX2B	0.175333333333333
VILL	-0.5278
ELOVL7	1.3259
LOC644186	2.5295
PPP3CC	0.6312
CHST13	-1.9458
WDR40B	0.1650625
MEA1	-0.1126
HILS1	-1.8266
DLX6	-1.98728571428571
NKG7	0.262125
EMP1	-0.0124
ACTR6	0.8764
CHCHD7	-1.05715789473684
COG2	1.21484615384615
TCEA2	1.35892307692308
TARS	-0.911
FLJ20294	-0.07675
ZNF92	0.6616
TRAPPC2L	0.369923076923077
ARHGAP28	-1.33633333333333
CCDC109B	-1.8736
LGTN	-0.9995
INGX	-0.08025
LOC124446	1.1638
RPS2	-1.67666666666667
C17orf75	-1.36
NBPF1	-0.205666666666667
SLC2A8	0.230066666666667
SNRPE	-1.4642
CARD6	-0.2892
IL13RA2	-0.358363636363636
CUEDC2	1.2499
C4orf19	1.4082
AOC3	-0.192090909090909
MTHFD2	0.59775
OR5M9	0.143666666666667
C4orf38	-0.28
SS18L2	0.1224
OAS3	-0.33475
LARGE	1.109
LRIG3	-1.029625
LIMA1	0.356
STARD3	0.325352941176471
VPS39	0.7825
CTAGE6	-1.57566666666667
ODAM	-2.47483333333333
MORF4L2	-0.173090909090909
GSTO2	-0.4566
MTFMT	-0.3398
PRKAB2	-0.376578947368421
ZNF76	0.31375
HSPB2	4.16066666666667
CRB2	2.2434
KLRK1	-3.0305
LYST	0.244272727272727
UBE2M	-1.047125
SLC16A9	3.6556
ZNF281	-0.369833333333333
ST8SIA1	4.18054545454545
C9orf105	-0.975666666666667
ANKRD46	3.0814
FAM108A3	0.9295
C20orf91	3.0026
ZYX	-0.13425
RSPH1	2.6394
ZSCAN5	-0.4332
RIMS3	-0.64275
KRT76	0.509666666666667
CEACAM4	0.242375
SIRPB1	0.400181818181818
CFHR4	-0.651333333333333
SOX3	0.148857142857143
GATAD1	-1.1706
C21orf57	0.1448
TMC8	-0.943875
AVIL	-1.25888888888889
LMOD1	2.7604
HIGD1A	1.44145454545455
NEU3	-0.123142857142857
DES	-0.0045
BZW1	-0.636153846153846
ZNF221	-0.636666666666667
CCDC27	-0.204666666666667
GDAP1	1.5788
RBBP4	-0.29
MGC40499	0.6152
PHKA1	-0.2914
PRKAR1A	0.051695652173913
HSD3B1	0.347
RAD52	-1.216875
CD207	0.472
LOC389791	0.866333333333333
RSPO1	-0.775285714285714
TMEPAI	1.28318181818182
MFSD2	3.58745454545455
ETV4	-0.729529411764706
SCGN	3.88333333333333
LOC391356	-0.624
MPP1	-0.5043
STARD3NL	1.6952
TFAP2D	-0.167333333333333
CD2AP	-1.72109090909091
CCL20	-6.067875
CCDC86	-1.30633333333333
ZFP30	-0.193166666666667
CTBP1	0.653133333333333
MAK10	0.648875
STXBP5	-2.75557142857143
LOR	0.518
MAP6D1	2.089
ARMC7	0.265666666666667
TMEM150	0.0843076923076923
NSL1	1.1654
KIF5A	1.3983
ASCC2	-0.0515
PSENEN	-0.589625
OPTC	-0.299666666666667
FCRL2	-0.597125
KBTBD11	3.69836363636364
PCK1	-2.6027
CENTD3	-1.4594
MEGF8	0.426181818181818
ALPPL2	0.271
OBFC2B	0.866571428571429
ZFYVE20	1.57772727272727
GALC	0.4485
CTRB2	0.3612
C20orf71	0.220125
TBKBP1	0.3845
CAMLG	2.3818
TREML4	0.446666666666667
RSAD1	0.4892
TUBA3D	-0.221615384615385
KIAA1833	-0.0555454545454545
PNPLA1	-0.092
LRRC34	1.742
CDH26	-1.4955
ZNF167	1.1145
ZBTB26	-0.303769230769231
VWF	3.26361538461539
VTN	-0.821
BAD	1.3384
PDS5B	0.907875
ZNF644	0.2006
SH3GLB2	-0.601454545454545
SMPDL3A	0.224
NRG2	1.85763636363636
IL15	-1.242625
GABARAPL1	1.515625
LAT2	-0.103923076923077
SLCO1A2	3.49425
LIG4	0.3670625
GSDMDC1	-1.78209090909091
BMP4	-1.47445454545455
METT10D	0.3755
SYCE1	-0.1692
SPANXD	-6.073
SLC12A9	0.240375
MC1R	-2.26666666666667
RNF168	-1.0288
TRIM69	1.9034
GALNT7	-1.1545
ISG20L2	-0.8606
KIAA2026	1.78333333333333
TNFAIP8L1	-1.23533333333333
DPY19L2	-0.8018
C12orf63	1.0045
PRDX5	1.1333
MED6	-0.7938
TXNDC5	-2.0126
CD46	-1.65723529411765
CCK	2.14
C17orf48	0.2016
ANUBL1	-0.121
SIT1	-3.129375
TYSND1	-0.552125
DEF6	-2.75025
GLT8D4	-1.4618
UTP14A	-0.0397
RPH3AL	-0.2414
NXF1	0.127625
TRERF1	-0.41525
TUBB3	0.830772727272727
SLC24A2	1.28833333333333
SEC22B	-0.1816875
ZNF653	0.972
GGTL3	-1.27466666666667
CDKL2	1.6392
CTF8	-0.925411764705882
EPC1	0.90775
CYP4A11	0.149
THRSP	0.994875
LELP1	-0.205875
TES	-2.2898
C17orf87	0.92
FERD3L	0.095
SH3TC1	-0.8795
RAB36	-0.78
CRYGB	0.584666666666667
GRIA3	5.77784615384615
BHLHB9	2.6192
C1QTNF9	-0.19
GOPC	0.0227
PNPLA8	1.442625
ZNF444	0.1616
FMO1	0.187
POLR3C	-0.7254
SLC35F3	1.1862
SGCG	-3.256
DCDC2	-5.358125
NANP	-1.5064
MGC23270	-0.747333333333333
BEX4	2.3595
HYDIN	0.586857142857143
RPS6KB2	-1.843
ADRM1	-0.8018125
BAT3	-0.293
RAB31	3.29757142857143
SCGB2A1	0.2982
SLC6A14	-4.7098
DDX4	-0.051
PRRC1	-0.34325
AP3B2	3.13775
TRGV7	-0.1435
TMEM184B	1.3066
ADPRHL1	-0.914875
C21orf45	-1.39554545454545
ARNTL	1.44054545454545
AADAT	0.0117
CCL2	0.741125
SNTB2	-0.74025
RGS9BP	0.5852
KPNA1	0.8336
TMEM41B	0.46275
S100A11	-3.17817647058824
DOT1L	-2.92833333333333
EFHC2	0.174363636363636
CLTC	0.112125
SRP9	1.42688888888889
ZNF521	1.7582
FAM26F	-2.2206
GPR88	3.731125
COL13A1	-1.865375
CHMP4B	-0.193692307692308
SIGLEC6	-0.02975
NFAM1	-0.0138181818181818
PVRL2	-0.964923076923077
ALKBH4	0.6906
CCDC93	-0.297809523809524
NXT1	-0.2336
KCNK4	0.345
TROAP	-3.06675
KCNA10	0.17
CCDC114	0.391125
RAN	-0.512533333333333
LMTK2	0.644
LOC400657	0.866
UFC1	0.602
UBE1DC1	-1.475
EEF1A1	0.52784
CHAC1	-0.626333333333333
HMGA2	-4.823
B3GALTL	1.1948
ING2	0.7042
C1orf109	-0.7918
INTS3	0.4223
ZNF558	0.7508
TRPM4	-1.328125
LTB4R	-1.369
ISYNA1	-1.9212
LSM7	0.0628
LRRC47	-0.2952
ZNF179	3.9335
EXDL1	0.204857142857143
SLC4A10	1.98254545454545
ACSS2	-0.87175
COPS7B	-0.114666666666667
KIAA0040	-0.492571428571429
C1orf95	0.638666666666667
AP1GBP1	0.0108
OR9A2	0.399666666666667
FAM71C	0.243875
RIN1	-2.116375
ITGA4	-3.16563636363636
DNAJC6	1.156875
CLOCK	1.084125
SLC35A4	0.496625
DSG4	0.563
LOC26010	-0.7994
NSUN2	-1.2522
TMEM86B	-0.802307692307692
C14orf135	0.593
KIFC3	-0.009125
PHF5A	-0.601
NCAPH	-3.35127272727273
STK11IP	-0.8005
FLJ42953	2.1599
CCDC19	-1.717
ZNF329	-0.645818181818182
TAX1BP1	1.116375
ZDHHC18	-0.880125
C10orf88	0.9444
TMBIM4	-0.861538461538462
NMUR1	-0.324666666666667
KIR2DS4	0.0213
C9orf90	0.000181818181818206
MGC87631	-1.388
KDR	2.57528571428571
ST3GAL2	-0.4735
RLN2	-2.469
HPD	-3.8654
MOXD1	-5.36675
PDGFRL	-1.56725
SMYD4	-0.738444444444444
FAM103A1	-0.106
MFAP4	-2.20225
LOC285141	0.9946
TMEM45B	-3.05118181818182
SMCR7L	0.837894736842105
GZMH	1.5868
CBLN1	0.961
CNNM1	0.3702
PHF17	1.205
NUP98	-0.540733333333333
RMI1	0.97
PTPRS	-0.3591
ANKRD57	0.1206
CLDN15	-0.697625
OR51A2	-0.126666666666667
GUCA2B	2.91733333333333
DOCK9	2.1432
ITGB1BP1	-0.82625
DLG2	2.607
BRAP	-0.1508
SESN3	1.583
ZC3H7B	0.6712
FAM101A	1.53225
FKSG24	-0.4124
ZYG11B	0.3255
RFC2	-1.6382
SH2D3A	-2.763125
DVL3	0.893176470588235
ADFP	-2.29325
KRIT1	0.216363636363636
SERTAD3	-0.40675
LEFTY2	-2.3814
KRT27	0.0866666666666667
SCFD2	0.7918
MN1	0.7006
RORA	1.4086
PTPRD	3.5422
PIAS2	-0.643875
CYP4X1	0.8065
FBXL15	0.8808
MYH15	2.36975
CRX	0.08675
TBC1D13	1.07
SLC22A17	3.605375
PLK2	-1.98825
ARHGAP9	-0.3758
EIF1B	0.79
C20orf185	0.7148
DEFA7P	-0.002
PRIM1	-2.4975
CRYAA	-1.1875
BACE1	1.995
AGTRL1	2.324375
ACAD9	0.037
GRASP	2.5278
RBP4	-4.649
TFB2M	-1.4264
METTL9	0.484923076923077
ATP5O	0.3832
SP100	-0.365230769230769
CPSF1	-0.863625
S100A4	-3.569
LIME1	-1.6414
GPR137C	1.6056
OR2A2	0.382333333333333
C2orf29	-1.081
NUP188	-0.679
SDPR	3.0092
RAI1	0.00172727272727273
RPS20	-0.678
LAMB1	-5.314
ADM2	-0.2475
ZNF229	1.0008
DKFZp434K1815	-0.822272727272727
EPN3	-2.348375
CLIC3	-3.2652
MEIG1	1.6722
HMGB4	-0.2382
STARD10	-0.376454545454545
KLF8	-0.4466
EPB41L2	1.22025
JMJD6	-0.284181818181818
CTSL1	0.26375
GPR27	1.05
ELAVL4	4.80236363636364
MMP21	-0.156666666666667
PPM1B	1.1828
SUV39H1	-0.6058
AAMP	0.7612
TUSC4	0.68275
MBD6	-0.4166
KLK13	-1.01954545454545
FMNL3	1.00711111111111
TRIM13	0.6626
C15orf5	-0.2146
IQCF1	-0.0236
CACNG8	1.788
SLC35D3	0.333857142857143
ZDHHC9	1.04566666666667
ODF3L1	-0.36
C9orf86	-0.286
TSEN2	-0.2188
C17orf64	0.3878
SEPX1	0.132230769230769
TSPO	-1.95675
SYMPK	-1.316
ADORA1	2.7808
TSPAN10	0.21
SEMA6C	1.4815
RTTN	-0.718285714285714
IL2	-0.396571428571429
ARRDC3	0.197733333333333
TBPL1	0.052625
STX12	2.1204
MRPL39	-1.1234
OR8H3	0.661
IFIT5	2.921125
CASC5	-4.35963636363636
FAM46A	-0.41525
HPCAL1	-0.9453
CYLC1	0.208333333333333
VGLL2	-0.1335
C20orf191	0.0996
CDH1	-4.6026
ITPA	-0.6878
CCDC101	0.0866666666666667
D15Wsu75e	-0.5646
EDA	-0.0295
CREG1	-1.5028
OR7G2	0.745333333333333
SAP18	1.56433333333333
IFIT1	3.1084
CALML3	-1.978125
FLJ37440	0.0726666666666667
FNDC5	3.2956
SERPINB6	-0.345333333333333
JUNB	0.759461538461538
SYS1	1.3556
SCN2A	1.495125
ZKSCAN5	0.507076923076923
WNT7A	2.635375
TSHZ3	1.8744
RNF148	-0.43475
H6PD	-0.311181818181818
CAD	-1.718625
ZNF449	0.4216
DOCK10	0.449
FAIM2	3.75925
HEXDC	0.3198
PRB1	-0.115
C14orf148	-0.368333333333333
ETHE1	-0.8168
IRF5	-0.0549230769230769
GNMT	-1.246875
MGC16291	0.7805
RPAIN	0.221555555555556
CAGE1	-0.44
CNTNAP3	-2.0099
ACTR1B	-0.028
EEF1E1	-0.8428
MSX1	0.9438
ESF1	0.0232307692307692
HSPC171	0.5364
MRPL2	-0.511125
RDH12	-0.1585
CELP	0.302333333333333
METRNL	-0.1378
C10orf116	3.474375
C19orf48	-2.7786
ZNF346	-0.014
NCR1	-1.89433333333333
C10orf64	-0.0753333333333333
CD52	-2.8262
VPS18	1.00627272727273
AP4S1	0.529333333333333
NPBWR1	0.199
TPK1	1.3874
UBA52	-1.01521739130435
RIPK1	-0.3675
CPNE3	0.0676923076923077
HSPC159	0.1678
C8orf38	-3.0382
LRRC4B	2.054
PARP10	0.371461538461538
ANKRD50	0.126545454545455
CXCL9	1.3892
FGF18	-1.05721428571429
EIF2A	1.0222
SLC20A2	2.04325
KIAA1549	1.8638
SPINT1	-2.05623076923077
ZNF584	0.048
CRBN	0.87075
ABCF3	0.11925
NCBP1	-1.207
PLA2G4F	0.072
PCDH10	3.9868
TTC21A	-0.9762
C20orf144	0.723666666666667
FGFR1OP2	-0.061
SLC9A1	-0.705076923076923
CHRND	0.262666666666667
FOXF1	-0.1252
KIAA1467	0.444
TPO	-1.358125
LTF	-0.259555555555556
DNAJB9	1.3458
MRPS27	0.0186
bA16L21.2.1	-0.5802
WBP2	1.76677777777778
MRGPRX3	-1.2635
PRPF18	0.2204
C10orf58	2.0048
SMOC1	2.86353846153846
ADAT3	-0.182875
TMEM138	-0.3766
TMEM131	-0.396545454545455
TIMM8B	0.6692
MYH7	5.16775
ST6GAL2	2.72954545454545
KIF1C	1.08
SUHW2	-0.236666666666667
PAPSS1	1.2794
CABP2	-0.207
HOXA4	-5.227
ELF2	-1.0636
SEMA3D	2.12776923076923
MC5R	0.494
OGFR	0.0743333333333333
FLJ30092	0.21775
TGFA	0.933357142857143
MMP17	-0.4592
KIF15	-5.4188
CHIA	0.4322
CATSPER3	0.7432
CEACAM7	-0.3595625
PADI2	3.01709090909091
HOXA9	-2.71766666666667
LNX2	-1.163375
TMEM144	4.2492
HIF1AN	0.804
METTL7A	2.07028571428571
C6orf165	1.561125
KIAA1468	0.1653
DSG3	-2.462
ZNF180	-0.399375
EIF4E3	0.656181818181818
SLC46A1	0.307
DKK1	-5.273625
ZNF205	0.768875
LOC162073	-0.98875
COX7A1	5.2418
MAGEA1	-5.00628571428571
NEDD8	0.3156
KLHDC5	0.41808
C3orf19	0.322
MRPS2	-0.4894
POLR3H	1.07294736842105
ABHD11	0.631538461538462
TMEM17	2.3132
PAIP2B	1.02530769230769
MAT1A	-5.8216
LGI3	2.8892
THUMPD2	0.0882
TKTL2	0.4405
XAGE3	-1.203875
CALM3	0.3858
C6orf136	0.52675
KCNC4	0.0496666666666667
RGS9	3.745875
ACIN1	-0.83325
SPATS1	0.1782
XKR8	-0.3584
FAM84A	1.56886666666667
MS4A7	4.86542857142857
AGXT2L2	-0.9154
OR1F1	0.0523333333333333
SMAP1L	-0.0735
IPO11	0.2652
ZC3H11A	-1.2017
C1orf151	-0.264363636363636
RNASEH2A	-2.6202
CCR10	-0.340333333333333
TXNDC11	-0.4195
TMEM112	0.904
MAP1B	2.55047368421053
NVL	-1.157
PKM2	-0.727307692307692
ARC	1.31633333333333
NUP54	-0.711
PPFIBP2	2.279625
STAT2	0.06
PTAFR	1.389875
ROBO2	1.86236363636364
RNF40	0.318875
CCDC135	-0.096875
IFT81	-0.232166666666667
MORF4	0.4426
TM7SF3	-0.5287
OR10H3	0.665333333333333
ABP1	-0.512
CHRD	0.3337
PLEKHA8	-1.847
NCALD	2.929125
OR5AK2	0.43075
ACCN1	1.5695
SLITRK1	4.02516666666667
ARMET	-0.265
C9orf52	-1.6142
REEP4	-2.018
MTSS1	2.47436363636364
ADH1B	1.10322222222222
DLD	-0.2714
CDK5	-0.2092
PPFIA1	-0.169476190476191
WFDC3	1.0786
DNAJB12	0.572777777777778
RANGRF	0.152
MLANA	-4.9084
AMY2B	-0.514833333333333
KIAA0319	-0.3551
RPS7	-0.776666666666667
JAK3	-0.463153846153846
ARFGEF1	0.122
CXCL5	1.2868
TRAPPC4	0.224833333333333
CETN2	0.9936
HSPC111	-1.7738
RHOBTB3	0.206923076923077
PHLPP	3.332
RGS10	-0.9156
TMEM58	3.1418
CHERP	0.3129
HSP90AB3P	-0.984857142857143
FSTL3	-1.854875
PEX11A	-0.2016
OR5V1	0.789333333333333
FCN3	1.1462
PTPN3	-3.74633333333333
NPTX1	-0.5636
C21orf84	-0.819
C11orf51	-0.253636363636364
ZBED2	-1.0682
FLJ90757	1.9526
NPY2R	5.1606
PLD3	-0.2686
SYT17	3.340625
SGSM2	0.0703333333333333
OR1A2	0.6194
FOXP1	-0.1552
SLC5A1	-0.0454
POFUT1	-0.770461538461538
EPHB6	-2.139375
MYO1G	-2.71154545454545
STAC	-2.27425
KLHL17	-0.764125
RGMA	4.01215384615385
TJP2	2.31969230769231
FAM114A1	-2.29275
SERINC1	2.29694117647059
SLC9A8	0.2903
PEX19	1.0927
EDN2	-2.8746
PSMD7	-0.142909090909091
C3orf41	-0.1442
UQCR	0.4717
PPP1R3C	2.325
LRP4	3.951625
TM2D1	-0.1928
TTC17	-0.217904761904762
C4BPB	-5.00436363636364
CCL25	0.1765
ZNF253	0.43125
CHRNA9	-3.2186
SOX11	2.44772727272727
HIVEP3	0.0293333333333333
CGN	-0.5654375
C3orf35	-0.231454545454545
PKD2L1	3.4606
SYVN1	-0.0626
PDE8B	3.01827272727273
LOC439951	0.4204
LTC4S	1.839125
MIF4GD	0.803375
SMARCA2	1.34145
TUBGCP6	0.21625
CABLES1	-1.7027
C16orf77	1.84825
ZNF791	0.1232
FUT5	-1.38366666666667
ADH6	-2.277375
P4HB	-0.994
CLDND2	-0.03
ALKBH8	0.6436
PLAC4	-1.1448
F11R	-2.78326315789474
MGC35295	0.381
PDZD4	1.543375
LOC389073	6.256
FAM80B	1.147125
PSMB1	0.0726363636363636
TXN	-2.07225
VIPR1	0.341071428571429
WBSCR18	0.633461538461538
EXOSC6	-0.02975
ACTA2	3.621125
SP5	-2.62333333333333
ANKRD1	-3.7106
DDR1	3.84769230769231
ATP6V1D	1.2292
PTGS1	-2.7628125
RNF157	1.85416666666667
DCC	0.877333333333333
SPAG7	0.404
FBXO18	0.1098
UBE3C	-1.73525
HOXC6	-0.36125
LRP2BP	1.453875
MYST2	1.294
PDSS2	-0.633
ATE1	0.778
ARAF	-0.6382
KLF10	-1.206
PLA2G2E	0.2052
ASCL1	3.79125
TSNAXIP1	1.9372
FAM131B	2.6935
IFNA10	0.0963333333333333
NUP43	-1.26836363636364
FAM44B	-0.3133
L1TD1	-5.885
NMD3	-0.1054375
C18orf54	-0.665153846153846
PHOSPHO1	-0.0683333333333333
RAG2	-1.04066666666667
EMILIN3	-0.325666666666667
METTL3	-0.5686
VPS13C	-0.8225
REXO2	-2.21566666666667
ANXA4	-1.749
CA1	-1.4598
DCP1B	-0.2516
TULP3	-1.00842857142857
ATP2A2	1.29194444444444
ATIC	-1.5876
ADAM15	-1.614375
NPL	1.5445
LGR4	0.1958
UEVLD	0.193875
GAB1	3.23733333333333
SNAI2	-4.08525
ZGPAT	-0.381153846153846
SNF1LK	0.178818181818182
DLEU1	-0.9162
UBE2Q1	0.1714
ZMYM6	-0.592285714285714
JPH3	3.457875
FAM38A	-1.785875
PXK	1.19455555555556
DENND2D	-1.4884
BAX	-1.2008
CP	-2.07021428571429
RPL37	-1.39492307692308
G6PC3	0.3336
NCOA4	0.961625
LRRC14	0.548454545454546
GORASP1	1.1474
FCHO2	0.9041
CYP24A1	-2.54146153846154
FXYD3	-4.19616666666667
SMARCAL1	-0.4548
ABCB8	-0.37225
CCDC44	0.4328
PRDM7	-3.0624
USH1C	4.2202
DNAH5	0.0795555555555555
SRF	0.348733333333333
MAL2	-7.486125
PGPEP1	-0.387875
SIN3B	-1.08833333333333
SEMA3C	-2.940125
GRAMD3	4.2474
FBXO10	0.4554
OR5D13	0.904666666666667
FLJ31818	1.54581818181818
CACNA1I	0.802181818181818
S100A13	-1.1595
TP63	-0.244263157894737
ANXA11	-1.63138461538462
WDR66	-1.133
CSF2RB	0.00233333333333333
IFI44	-0.9382
DACT1	1.1595
ANKRD23	-1.74954545454545
ATP5G1	-0.1155
C21orf70	-1.176875
PPWD1	-1.1148
DNAJC13	-0.1364
PAH	-4.711125
PTCH2	0.2188
TRMU	-1.198
CCDC9	-1.12866666666667
USP3	-0.0779230769230769
DCLRE1C	-1.02215384615385
FAM55C	0.3166
FRMD4B	1.2138
CYP2R1	-1.3368
RFPL1	0.111333333333333
XPO5	-0.2784
ARL6IP2	-0.130666666666667
OSBPL5	0.9158
MMP9	-0.619
KIAA0802	-0.422
DHRS2	-4.64
SGEF	3.40827272727273
TXNDC10	-1.12869230769231
EXOC6	-0.284333333333333
RPS27	0.103777777777778
PNCK	0.589
FSTL1	-2.534
AACS	-1.6152
SLMAP	-0.225875
SAMD4A	0.366384615384615
ABRA	0.349
SMARCD3	3.407
PKNOX2	1.89975
A4GNT	0.780666666666667
C9orf39	-0.081375
RALYL	1.9366
MGC33556	-3.48933333333333
C10orf25	0.191333333333333
BBOX1	7.9266
NHEDC1	1.8052
XDH	-0.7218
GCSH	1.07433333333333
EDN1	3.466375
MTERF	-0.5916
CLK4	0.5253
ZNF799	0.24725
KCNG1	-1.871
CXCR4	-0.531625
PTPRR	-2.2246
IRAK1	-0.6805
LOC401397	0.056
TMSB10	-1.79694736842105
CXCL3	-1.99276923076923
TMC4	-2.3702
OR7A10	1.497
STYK1	-3.3514
CHRNA10	-0.833
CCNI	1.0394
EP300	0.516473684210526
LOC165186	0.925125
HIC2	-2.5612
SDR-O	0.6475
OR2W1	0.196666666666667
KCNA6	0.963333333333333
TRIM74	-0.9076
REEP6	0.3526
ATP5G2	0.5258
ERG	0.681636363636364
TMEM42	1.28
PARN	-0.5245
SOD2	-0.886545454545455
DIRAS1	1.010625
PNPT1	-1.3142
JOSD3	-1.44716666666667
hCG_40738	-0.0846666666666667
PDE1C	-0.5195
SEMA4D	0.227727272727273
AGPAT1	0.914428571428571
NOSTRIN	0.6474
MAP3K3	-0.70925
MAX	0.997052631578948
CAPS	-0.052875
SERPINA12	-0.2
OSBPL8	0.932
RICS	0.633923076923077
NR4A2	-0.47
PPCS	-0.972375
LONP1	-0.4442
SCYL3	-0.3034
HERC2P2	-1.237
FIBCD1	-0.348666666666667
C15orf41	-0.607
DMC1	-1.605625
C20orf27	-0.9386
RPS6KA5	0.924692307692308
FAHD1	0.04775
SLC12A4	1.875
BRCA1	-2.08
GBL	0.6514
SLK	-0.590875
NUDT9P1	1.71433333333333
NOXO1	0.463333333333333
USP52	-1.0762
BAZ1B	0.0677
SLCO2B1	4.328
BBS12	0.758625
LRGUK	-1.320375
TERF2IP	1.7992
COL1A1	-4.17566666666667
KIAA0090	-0.4867
GRK5	0.398625
AP1S2	0.691230769230769
TMEM52	-0.951375
CA11	1.83
OR4A15	0.4615
ACBD3	0.563615384615385
SPAG11B	-0.0672727272727272
PRDM2	0.182461538461539
FOXP3	-0.1822
SMYD3	-0.767538461538462
LOC389199	0.363666666666667
LGI2	-0.260125
NAPE-PLD	0.547538461538462
ANKRD6	2.961
WDR45	0.2845
SHROOM1	-0.352666666666667
PSCD3	-0.199
PYY	0.112
KCNC1	4.63133333333333
ARHGEF9	1.41115384615385
OR8J1	0.6566
GPR55	0.219125
NS3BP	1.34433333333333
C10orf22	1.609
NAT8L	2.1298
DUSP4	-1.72175
FOXM1	-4.13725
GRAMD2	0.633307692307692
ZBTB48	-0.569375
BUD31	-0.194333333333333
PABPC5	2.437
CCDC41	-1.1466
FBXO11	0.46525
C6orf148	2.8292
RFXAP	1.078
C6orf15	-0.1565
CDK8	0.718625
C6orf70	0.06
TESSP2	0.824333333333333
ALG2	-0.1932
PPP1R3D	0.52
TPM3	0.00973913043478263
SYT13	1.806
EPB42	-0.27525
CETN3	-0.4666
PRY	0.163666666666667
NTHL1	-0.059125
POLR2B	0.193666666666667
RPS28	-0.3000625
P2RX3	0.5552
LYZL4	-0.229
WBP4	0.606307692307692
PMM1	1.2916
C11orf79	0.5938
CBLL1	-1.063
IL1F10	-0.0425
VAX2	3.183
SETDB1	-0.118875
LRAP	-3.070625
GCLM	-0.70925
CPEB3	3.22383333333333
PPM1A	0.3344
INTS1	-0.656666666666667
CAMTA1	2.06046666666667
SAMSN1	-3.2738
LOC158830	-4.53528571428572
GMPPA	-1.31509090909091
AIPL1	0.832
IL24	-0.355533333333333
BDKRB1	-4.08455555555556
MLF1	1.0005
TAF12	-1.0332
ID1	-0.0715
THADA	-0.5829
PIK3CB	0.153
OR4N5	-0.0563333333333333
TBC1D17	-0.406625
COX8A	0.2232
CDCA4	-2.3324
C2orf44	-0.0916
ZNF534	-0.9118
IMMP1L	-0.444
NIPSNAP3B	-0.7048
FTMT	0.1977
PWP2	-0.14275
MMP15	0.659615384615385
DNAH11	-0.9586
MTMR14	-0.523909090909091
DNAL4	0.9938
IPP	-0.759
TMEM59	0.0214
C1orf157	0.773
RGS4	-1.13
DDX18	-0.503
SNX6	0.4512
ZNHIT2	0.369875
NCDN	-0.10125
FLJ33534	-0.2502
RAG1	-1.5826
OR4D10	0.488333333333333
PTPN5	4.06675
POMT1	1.173
LRRC8A	3.84338461538462
CYP1A1	-0.3788
CAPN1	-1.20975
DDHD2	0.4148
GRIK2	2.22366666666667
GNRHR	-0.0506666666666667
PPBP	2.0196
HTR3A	-0.5177
SLITRK4	0.509833333333333
ANKRD49	-0.2778
BTF3	-0.396692307692308
SARS	-0.1974
C13orf18	-1.183125
CACNB1	0.406
QKI	2.42003448275862
SETMAR	0.281545454545455
MAN2B1	-0.39475
EML3	0.1278
ACADL	-0.242
OFD1	-1.5522
DEFB114	-0.0533333333333333
CGA	-4.069
PEX16	0.944625
LRRC10	-0.0466666666666667
GNG12	-2.519
C1orf152	-0.925625
CHRM1	0.287666666666667
CD53	-0.693636363636364
DBH	-0.7076
TFAP2B	-3.39163636363636
HIST1H2BJ	-2.50811111111111
FAM46D	0.320666666666667
TMEM11	0.206
C3orf32	-4.3582
PCCB	-0.0144545454545455
IPO13	0.816272727272727
C6orf105	-6.3376
COMMD5	1.0186
SUV420H1	0.372076923076923
LTBR	-1.64633333333333
ARHGAP15	-2.7022
HDHD2	1.4706
TDRKH	0.2515
LOC401052	0.526
PSG4	-1.1818
GNB4	-0.0394999999999999
SPATA4	2.2052
SLC9A3	-0.174
OSBP	0.606875
NBPF3	-1.0102
