Hybridization REF	TCGA-E1-5311-01A-01R-1470-07
PFDN4	-0.9415
UNQ9368	-0.608333333333333
TMEM107	-0.83675
KIAA0157	0.359
NCAN	6.0762
SOBP	0.623454545454545
LOC55908	-3.7038
CPT1C	2.7938
MTIF2	-0.831
EXOC7	0.698611111111111
TXN2	0.5982
TRAPPC3	-1.4558
TAF15	-3.3788
HAMP	-3.252
GRIA4	2.768
PCDHB5	-1.24816666666667
IDE	-2.3774
ELMO3	-2.524625
GPR68	0.2245
GRK7	0.135
CCDC63	-0.9258
ZNF91	1.5518
LPIN1	0.2702
KRT12	-1.490125
MKRN1	1.32253846153846
ANXA7	0.2530625
KIAA1598	1.1906
WDR13	0.5674
BSPRY	-1.68433333333333
PEX12	1.73433333333333
PMP22	1.22246153846154
tcag7.1136	1.9456
NPBWR2	-0.033
HTR3E	0.407333333333333
C2orf39	1.58225
MTL5	-3.82775
TRIM16L	0.476666666666667
COMMD9	1.40675
INADL	-1.56152631578947
GPX1	0.3726
SNAPC3	0.2575
C4orf16	0.201769230769231
GNA12	1.3899375
LIMK1	-1.0562
PIGC	-0.30625
B4GALT5	-0.196615384615385
LOC339524	0.8682
LRAT	-0.7328125
IL18R1	1.2991
CXorf52	-0.725875
AKAP11	2.354
GLB1	-0.4259
BCL10	-0.621733333333333
MARCH11	3.3916
PLAC1L	0.2572
DTX3	2.0874375
EPHA10	1.77866666666667
ARMCX4	0.4
CTXN3	3.6776
MOCS2	0.6804
USP28	-1.3434
HCRT	0.0956666666666667
CYBRD1	0.514076923076923
REG3A	0.241
RGS7BP	1.5344
PARP9	0.9212
SEPT6	-2.16853846153846
MMP10	-0.635090909090909
OR2Z1	0.314
OBP2B	0.161375
TCN2	1.835
CDA	-0.719666666666667
TMEM88	0.79925
ZFY	0.690125
SLC25A41	0.181
CHRNG	-0.0728888888888889
TAS2R50	0.878333333333333
DEFB129	0.402333333333333
CYFIP2	2.18807692307692
TEX11	-0.721
SPATA8	0.385875
MAP3K11	-1.095875
CEBPE	-0.951666666666667
OLIG2	5.5726
DNAI2	1.7405
C14orf106	-2.1355
APRT	-1.99233333333333
AMIGO2	-4.7664
TMEM26	-1.814125
RALBP1	0.251466666666667
TSPYL6	-0.0768
EVPL	-0.736625
PVRL4	-0.437875
C2orf30	0.1366
ITIH4	-0.3452
ADARB2	4.17814285714286
C1orf104	-0.627
PIM2	-2.29925
REGL	0.213
SLC17A5	-1.649125
PIPOX	-0.593666666666667
INSIG1	-2.60722222222222
SYNGR1	0.3034375
TEX15	-0.79475
REPIN1	0.279
PDE4A	0.947307692307692
CAPZB	-0.7214
YPEL3	1.96290909090909
C14orf100	1.0959
GINS2	-4.5304
C18orf21	0.022125
CYP1B1	-1.95572727272727
VISA	-0.436153846153846
XYLT1	-0.324846153846154
ZNF440	0.0341818181818182
BRWD1	-0.0487777777777776
GOLPH3L	0.1513
C11orf77	0.241363636363636
ZBTB17	-0.1358
SLC19A2	-0.2452
C6orf134	4.3744
C9	0.412666666666667
ART5	-0.917
ARTN	-0.4475
TMTC2	1.537
GNRH2	0.072
STEAP1	-2.99369230769231
RPL39L	-3.030125
FLJ10292	-0.776375
RLF	-1.7404
NAT14	0.1108
RRN3	0.932
C11orf16	0.254285714285714
C3orf14	-0.3072
TEX264	0.1175
C22orf28	0.2741
C20orf175	-1.0318
XPNPEP2	0.279
PDE6A	-1.14666666666667
SPIB	-0.0114545454545454
TBCB	0.812375
SLC5A11	1.5412
ADRA2C	-1.53625
DHCR24	-1.7629375
MEF2D	-0.0392727272727273
C6orf114	1.4178
ZPLD1	0.960666666666667
MYO1B	-1.0138
VAMP8	-1.2783
ANKRA2	1.28306666666667
C11orf42	0.314333333333333
TAS2R60	0.877666666666667
PANX1	-0.0755
C12orf42	-0.353625
RCBTB1	1.93816666666667
FGL2	3.0202
CEP70	-0.614818181818182
WASL	0.988
SEPT14	0.534333333333333
DCHS2	0.19
CYBA	-2.922
ARHGAP11A	-3.686625
MPZL2	-3.28325
KIAA1881	0.389875
ANXA1	-2.46330769230769
AFF1	-1.3265
FRMD3	0.64
SUSD5	5.66
C9orf32	-1.03966666666667
RASSF7	-1.7851
KIR2DL2	0.562666666666667
SENP1	-0.41675
C20orf195	-0.8686
C3orf44	-0.2112
KRTAP9-3	0.4578
ZFP28	1.51772727272727
PLCB2	0.0768571428571429
TXNDC15	0.3456
CALR3	-1.2244
HLTF	-0.619833333333333
C17orf67	-1.873
NDUFA6	0.2556
PKP1	-0.8934
HMG20B	-1.8342
GPR180	-1.27764285714286
BAI3	7.1458
NOSIP	-0.235384615384615
TRIM23	2.5676
ARL1	-0.506055555555555
CDK5RAP2	-0.4996
SSH2	-1.270875
KCTD15	0.1613125
FTHL17	0.204
AK3	0.362375
RAB3C	5.1364
PAX4	0.6804
KDELC2	-1.1664
BIK	-3.03825
KIAA1553	-1.3422
CEP135	-1.2654
NANOG	-4.610125
TRIM22	1.696
CDH13	1.58933333333333
B4GALNT4	0.5546
MDGA2	1.635
SAMD3	0.21275
OR1E1	0.166
TAS2R10	-0.362666666666667
FASN	-1.04716666666667
GPR116	3.49621428571429
ZNF219	2.24125
CD33	-2.21418181818182
RAB3GAP1	0.1068
H1FOO	-0.0973333333333333
NXPH3	1.38533333333333
CROCC	-0.210625
GPX7	-0.925090909090909
BASP1	0.454214285714286
STAM	0.5836
TBK1	0.0776
STX2	-0.4535
RPL29	-0.162666666666667
NR1H3	0.5232
MPPE1	0.3435
PHACTR3	5.899
SLC44A2	1.61263636363636
C10orf109	0.5444
CLCN6	1.768
C16orf59	-2.8874
SQSTM1	0.7705
AADAC	-0.7746
LRRC8C	-0.746
BIN3	-0.477615384615385
HPS6	0.3724
MAN2A2	-0.395538461538462
GABPB2	-2.94654545454545
KCND1	1.499
PTPN11	0.820421052631579
ZNF274	0.2346
ATF3	-0.5978125
C7orf26	0.2492
C1QL3	3.32833333333333
WDR54	-1.57975
FLJ40869	-1.321
ZNF397	1.1311
MLL	0.354076923076923
TTLL6	0.263454545454545
ANKRD15	2.22125
KIAA1958	-0.2128
C1orf218	0.0431818181818182
ZDHHC16	-0.7704
DDX47	-0.4578
EVI5L	1.239375
GDF6	-3.4668
TAPBPL	0.193125
BTG1	1.37176923076923
DPP4	-2.99790909090909
KLHL23	1.05583333333333
APOC3	-4.7276
BTBD12	-0.094875
CNOT4	0.816045454545455
HIST1H3I	0.112
OR5H1	0.2592
APEH	-0.634272727272727
TRY1	0.336625
SLC26A8	1.171625
KCNA2	3.239
TMEM159	-0.4241
C6orf81	0.83225
PCYT1A	-1.02825
C6orf157	1.0274
BRMS1	-0.111
CHST1	3.200125
LGALS1	-2.7676
TAF1B	-1.081
FLJ40504	-6.5058
GPR173	0.239666666666667
COL15A1	-2.9086
CASP10	-0.747684210526316
PCMT1	-0.0410555555555556
HDAC5	1.79661538461538
LOC641367	-0.5238
EVC2	-1.4806
SGPL1	0.34525
GON4L	-0.158666666666667
AFG3L2	-0.04975
C5orf15	-0.636625
UBXD1	1.03869230769231
LILRB4	0.46875
GSTA4	3.1385
ADIG	-0.125666666666667
GRIPAP1	1.1577
HIST1H3B	-1.059125
BTRC	1.009875
USP49	-0.179333333333333
IQCH	-0.777363636363636
ACBD6	0.3208
YEATS2	0.5026
CABP5	0.0818333333333333
TRIM3	0.763
HNRPM	0.0744
FGG	-5.12338461538461
C18orf16	0.6514
CLEC2B	-3.004
PQBP1	0.532375
JTB	-0.27875
REST	-1.69525
SLC8A3	2.997
TMEM16H	1.3942
MRPL47	-0.538636363636364
EVI1	-0.0524615384615384
MUC1	-2.56618181818182
TEAD3	-1.22018181818182
STOML1	0.8656
USP24	-0.874833333333333
PNMA5	2.7612
MAEL	3.1165
LBP	-0.0915
HSD17B4	0.566272727272727
SEC31B	-0.6094
IDH2	0.00846153846153846
SFRS16	-1.7479
AICDA	-0.280333333333333
RNF180	1.0102
C1orf56	0.262875
FLJ10324	0.651875
GPR148	1.00866666666667
MEF2A	0.467266666666667
ASF1B	-3.315625
HTN3	0.1916
RNF215	1.308
SLC4A3	2.243125
ADAMTS9	0.723153846153846
C9orf66	-0.436
FOXD3	0.028
GSDM1	0.112166666666667
IFITM5	-0.475666666666667
PODXL2	1.449375
C1orf176	-0.972
RPS3	0.0474
hCG_2004593	0.2737
COL21A1	-1.316
NTNG2	4.0595
RAI14	-0.468
P76	0.3692
LRFN3	0.7702
FAM14B	0.4358
FKBP14	-0.7266
TNNI3	-1.889375
HOXB3	-3.25381818181818
SGCB	0.9766
PPAPDC3	2.1674
FRAT1	0.8485
MORN1	0.00962499999999998
ARHGEF2	0.7374
BNIP2	-0.3578
DHX30	0.4504
EEFSEC	0.0386
FGF20	1.32333333333333
FLJ38973	0.539444444444444
PLCH2	0.53
CCNG2	1.20254545454545
PSPN	0.568
WDR88	0.00850000000000001
HOXB13	-3.2158
MTMR8	-0.782
SPAM1	-0.539
PPP2R1B	-0.970636363636364
TANC1	1.1281
CNN3	1.34046153846154
CHGA	4.64154545454545
C9orf128	0.2154
CACNA1B	0.175375
MMAB	0.117384615384615
RHOA	0.0891333333333333
RAPGEFL1	0.6506
SLC1A5	-3.205375
CALCA	0.276
SYCP1	0.132
CXCL11	0.0727
GFI1B	-0.817875
PSCD1	0.890125
C11orf58	0.593125
MGC45438	1.592125
NUDT18	-0.639
ASB3	2.199125
ZP1	-2.66266666666667
LPPR2	0.888230769230769
ZNF527	1.12
ZNF771	1.204
TTBK2	-0.386
TRIM55	-0.5144
GJB3	-0.411375
PRSS35	4.092
SCRG1	6.2436
ZDHHC24	-1.2938
DUSP26	6.5606
C1orf51	-0.103363636363636
DNAJC3	-0.4665
LITAF	-1.7117
ZNF410	0.208
AFP	-6.15875
ZW10	-1.032
PHOX2B	0.751333333333333
VILL	-0.9216
ELOVL7	0.9064
LOC644186	0.7775
PPP3CC	1.2968
CHST13	-2.1682
WDR40B	0.311875
MEA1	-0.246
HILS1	-1.705
DLX6	-0.322875
NKG7	0.001625
EMP1	-1.05
ACTR6	1.2724
CHCHD7	-0.794526315789474
COG2	1.28923076923077
TCEA2	0.733153846153846
TARS	-1.0556
FLJ20294	0.20925
ZNF92	0.9601
TRAPPC2L	0.269230769230769
ARHGAP28	-0.405
CCDC109B	-2.2596
LGTN	-0.751
INGX	0.230375
LOC124446	0.6016
RPS2	-1.13366666666667
C17orf75	-1.865125
NBPF1	-0.609
SLC2A8	0.0422666666666667
SNRPE	-1.636
CARD6	-0.5138
IL13RA2	1.68381818181818
CUEDC2	0.863
C4orf19	0.6848
AOC3	-1.32963636363636
MTHFD2	1.1955
OR5M9	0.398333333333333
C4orf38	-0.470375
SS18L2	0.0168
OAS3	-0.652875
LARGE	2.009
LRIG3	-0.9725
LIMA1	1.7058
STARD3	0.321352941176471
VPS39	0.6184
CTAGE6	-1.229
ODAM	-2.56033333333333
MORF4L2	-0.254363636363636
GSTO2	-1.057
MTFMT	-1.1442
PRKAB2	-0.0117894736842106
ZNF76	0.68425
HSPB2	4.07333333333333
CRB2	0.6368
KLRK1	-3.0045
LYST	1.04854545454545
UBE2M	-0.615
SLC16A9	3.687
ZNF281	-0.687833333333333
ST8SIA1	3.80654545454546
C9orf105	-1.111
ANKRD46	2.8086
FAM108A3	0.3275
C20orf91	1.8316
ZYX	-0.027875
RSPH1	2.2836
ZSCAN5	-1.039
RIMS3	1.0215
KRT76	0.29
CEACAM4	0.2615
SIRPB1	0.440636363636364
CFHR4	-0.425
SOX3	-0.442571428571429
GATAD1	-1.0158
C21orf57	0.1986
TMC8	-0.868375
AVIL	0.0652222222222222
LMOD1	2.6178
HIGD1A	0.971909090909091
NEU3	0.06075
DES	-0.8073
BZW1	-0.854076923076923
ZNF221	0.232333333333333
CCDC27	-0.0363333333333333
GDAP1	2.144
RBBP4	-0.8854
MGC40499	0.419
PHKA1	-0.3543
PRKAR1A	0.284826086956522
HSD3B1	-0.2034
RAD52	-0.59725
CD207	-0.06
LOC389791	0.561
RSPO1	0.34175
TMEPAI	1.42909090909091
MFSD2	3.51945454545455
ETV4	-0.715941176470588
SCGN	5.056
LOC391356	-0.0842
MPP1	-0.2259
STARD3NL	1.4018
TFAP2D	-0.176333333333333
CD2AP	-1.66536363636364
CCL20	-5.737
CCDC86	-1.13133333333333
ZFP30	-0.25
CTBP1	0.336666666666667
MAK10	0.66375
STXBP5	-1.23271428571429
LOR	1.69261538461539
MAP6D1	0.4589
ARMC7	0.0966666666666667
TMEM150	0.0776923076923077
NSL1	0.8788
KIF5A	2.8778
ASCC2	0.261625
PSENEN	-0.699
OPTC	-0.488666666666667
FCRL2	-0.599
KBTBD11	4.06727272727273
PCK1	-2.076
CENTD3	-0.7918
MEGF8	0.393818181818182
ALPPL2	0.2546
OBFC2B	0.544714285714286
ZFYVE20	1.55881818181818
GALC	1.542375
CTRB2	0.3524
C20orf71	0.341125
TBKBP1	0.289625
CAMLG	2.349
TREML4	0.0523333333333333
RSAD1	0.0152
TUBA3D	-0.391230769230769
KIAA1833	0.238181818181818
PNPLA1	-0.469
LRRC34	1.133125
CDH26	-1.12675
ZNF167	1.525
ZBTB26	-0.123076923076923
VWF	3.32661538461539
VTN	-0.696
BAD	0.8072
PDS5B	0.791866666666667
ZNF644	-0.267066666666667
SH3GLB2	-0.326636363636364
SMPDL3A	0.545384615384615
NRG2	2.13327272727273
IL15	-2.30225
GABARAPL1	2.1385
LAT2	0.126666666666667
SLCO1A2	2.949625
LIG4	0.676875
GSDMDC1	-2.47154545454545
BMP4	-0.790272727272727
METT10D	-0.00927272727272728
SYCE1	1.916
SPANXD	-6.3922
SLC12A9	0.0505
MC1R	-1.95
RNF168	-1.3664
TRIM69	1.42
GALNT7	-1.06225
ISG20L2	-1.1654
KIAA2026	1.76533333333333
TNFAIP8L1	-1.17766666666667
DPY19L2	0.2848
C12orf63	0.318666666666667
PRDX5	0.0253
MED6	-0.8658
TXNDC5	-2.3903
CD46	-1.27511764705882
CCK	6.6542
C17orf48	1.0962
ANUBL1	-0.6604
SIT1	-3.565625
TYSND1	-1.40075
DEF6	-2.375
GLT8D4	-1.4824
UTP14A	0.131
RPH3AL	0.2084
NXF1	0.314125
TRERF1	-0.51475
TUBB3	0.879954545454545
SLC24A2	0.848333333333333
SEC22B	-0.3223125
ZNF653	0.9876
GGTL3	-0.785266666666667
CDKL2	2.3042
CTF8	-0.739294117647059
EPC1	0.918625
CYP4A11	-0.2505
THRSP	-0.275625
LELP1	-0.03375
TES	-2.5195
C17orf87	0.992
FERD3L	0.0484
SH3TC1	-0.685
RAB36	-0.243666666666667
CRYGB	0.376333333333333
GRIA3	5.86246153846154
BHLHB9	2.1212
C1QTNF9	0.329666666666667
GOPC	0.5897
PNPLA8	1.7015
ZNF444	0.1402
FMO1	0.6218
POLR3C	-0.1754
SLC35F3	2.7222
SGCG	0.542
DCDC2	-5.138125
NANP	-1.214
MGC23270	-0.230333333333333
BEX4	2.3113125
HYDIN	0.498
RPS6KB2	-1.5064
ADRM1	-1.3559375
BAT3	-0.4174
RAB31	3.64452380952381
SCGB2A1	-0.0924545454545454
SLC6A14	-4.71327272727273
DDX4	0.2676
PRRC1	-0.79125
AP3B2	3.4865
TRGV7	-0.30175
TMEM184B	0.8664
ADPRHL1	-0.091875
C21orf45	-1.48345454545455
ARNTL	2.16445454545455
AADAT	0.1027
CCL2	-1.200625
SNTB2	-1.109625
RGS9BP	-0.7194
KPNA1	0.4502
TMEM41B	0.183625
S100A11	-3.41564705882353
DOT1L	-2.62133333333333
EFHC2	0.0263636363636364
CLTC	0.39625
SRP9	0.848222222222222
ZNF521	1.922
FAM26F	-2.465
GPR88	3.95475
COL13A1	-0.27225
CHMP4B	0.0332307692307692
SIGLEC6	0.231125
NFAM1	0.0289090909090909
PVRL2	-1.28169230769231
ALKBH4	0.4208
CCDC93	0.205761904761905
NXT1	-0.7686
KCNK4	-0.0333333333333333
TROAP	-2.660875
KCNA10	0.1406
CCDC114	0.28125
RAN	-0.297133333333333
LMTK2	0.479
LOC400657	1.105
UFC1	0.842
UBE1DC1	-1.3
EEF1A1	1.38988
CHAC1	-0.401
HMGA2	-6.08892307692308
B3GALTL	-0.2478
ING2	0.6378
C1orf109	-0.8956
INTS3	0.2813
ZNF558	0.9174
TRPM4	-1.27
LTB4R	-1.07166666666667
ISYNA1	-2.0786
LSM7	-0.3628
LRRC47	-0.2512
ZNF179	4.72375
EXDL1	0.2665
SLC4A10	1.95909090909091
ACSS2	-1.199
COPS7B	0.163
KIAA0040	-0.410714285714286
C1orf95	0.223333333333333
AP1GBP1	0.0376
OR9A2	1.06766666666667
FAM71C	0.115125
RIN1	-1.9955
ITGA4	-3.63654545454545
DNAJC6	1.760875
CLOCK	0.418375
SLC35A4	0.0975
DSG4	0.261333333333333
LOC26010	-0.447
NSUN2	-0.8716
TMEM86B	-1.23184615384615
C14orf135	0.3212
KIFC3	-0.386375
PHF5A	-0.8128
NCAPH	-2.69727272727273
STK11IP	-0.291833333333333
FLJ42953	2.8369
CCDC19	-1.409375
ZNF329	-0.426454545454546
TAX1BP1	0.834625
ZDHHC18	-1.0115
C10orf88	1.1048
TMBIM4	-0.177076923076923
NMUR1	-0.402333333333333
KIR2DS4	0.1157
C9orf90	0.137181818181818
MGC87631	-0.809666666666667
KDR	3.01228571428571
ST3GAL2	-0.2217
RLN2	-1.83325
HPD	-3.639
MOXD1	-2.505625
PDGFRL	-1.088
SMYD4	-0.692166666666666
FAM103A1	-0.760875
MFAP4	-2.117125
LOC285141	0.8886
TMEM45B	-1.00590909090909
SMCR7L	0.552526315789474
GZMH	1.1334
CBLN1	2.10175
CNNM1	0.9308
PHF17	0.886375
NUP98	-0.4742
RMI1	0.5068
PTPRS	-0.3396
ANKRD57	0.058
CLDN15	-0.39475
OR51A2	-0.0825
GUCA2B	2.263
DOCK9	2.2834
ITGB1BP1	-1.123875
DLG2	3.23641666666667
BRAP	-0.000800000000000006
SESN3	1.1242
ZC3H7B	1.22
FAM101A	1.76625
FKSG24	-1.1704
ZYG11B	0.3316
RFC2	-1.0136
SH2D3A	-2.910125
DVL3	0.610529411764706
ADFP	-2.117375
KRIT1	0.487545454545454
SERTAD3	-1.22675
LEFTY2	-3.1252
KRT27	-0.0746666666666666
SCFD2	0.3204
MN1	1.551
RORA	0.9366
PTPRD	3.0054
PIAS2	-0.3275
CYP4X1	2.034375
FBXL15	0.3652
MYH15	1.809
CRX	0.150125
TBC1D13	0.7712
SLC22A17	3.192375
PLK2	-0.334125
ARHGAP9	0.021
EIF1B	1.1834
C20orf185	0.476
DEFA7P	-0.112
PRIM1	-1.71975
CRYAA	-1.815
BACE1	2.2032
AGTRL1	0.34225
ACAD9	-0.0596
GRASP	3.1396
RBP4	-3.537
TFB2M	-1.2152
METTL9	0.806769230769231
ATP5O	-0.0348
SP100	-0.760153846153846
CPSF1	-0.55875
S100A4	-4.345
LIME1	-1.2092
GPR137C	2.0882
OR2A2	-0.0883333333333333
C2orf29	-1.505
NUP188	0.0152
SDPR	3.0338
RAI1	0.150545454545455
RPS20	-0.311916666666667
LAMB1	-2.9172
ADM2	-0.277375
ZNF229	1.1096
DKFZp434K1815	-0.520090909090909
EPN3	-0.577625
CLIC3	-3.3056
MEIG1	0.7716
HMGB4	-0.00740000000000001
STARD10	-0.484636363636364
KLF8	0.4582
EPB41L2	1.496
JMJD6	-0.359909090909091
CTSL1	0.06875
GPR27	2.17033333333333
ELAVL4	5.31236363636364
MMP21	0.280666666666667
PPM1B	1.7817
SUV39H1	-0.5548
AAMP	0.5664
TUSC4	0.387875
MBD6	-0.184
KLK13	-0.798909090909091
FMNL3	1.63311111111111
TRIM13	0.571533333333333
C15orf5	-1.4706
IQCF1	0.255727272727273
CACNG8	1.90666666666667
SLC35D3	0.26425
ZDHHC9	0.571
ODF3L1	-0.259
C9orf86	-0.688615384615385
TSEN2	-0.6708
C17orf64	-0.662
SEPX1	0.181923076923077
TSPO	-2.17325
SYMPK	-1.42633333333333
ADORA1	2.0694
TSPAN10	-0.432454545454545
SEMA6C	1.845625
RTTN	-0.359428571428571
IL2	0.0824444444444444
ARRDC3	1.0848
TBPL1	0.57375
STX12	2.319
MRPL39	-0.727
OR8H3	0.407
IFIT5	1.5385
CASC5	-3.92490909090909
FAM46A	-1.7785
HPCAL1	-0.0731
CYLC1	-0.370333333333333
VGLL2	-0.237727272727273
C20orf191	-0.1836
CDH1	-5.5570625
ITPA	-0.4136
CCDC101	0.2465
D15Wsu75e	-0.7194
EDA	0.108666666666667
CREG1	-1.1318
OR7G2	0.657
SAP18	1.222
IFIT1	1.4832
CALML3	-1.658125
FLJ37440	0.504333333333333
FNDC5	3.0528
SERPINB6	-0.6415
JUNB	0.410692307692308
SYS1	1.1222
SCN2A	3.416125
ZKSCAN5	0.289615384615385
WNT7A	2.922125
TSHZ3	3.3934
RNF148	-0.1634
H6PD	-0.737272727272728
CAD	-1.540375
ZNF449	0.047
DOCK10	-0.361666666666667
FAIM2	3.525
HEXDC	0.4294
PRB1	-0.2814
C14orf148	-0.000666666666666667
ETHE1	-0.6472
IRF5	-0.511846153846154
GNMT	-0.274625
MGC16291	1.9999
RPAIN	0.611777777777778
CAGE1	0.553
CNTNAP3	-1.7094
ACTR1B	0.1124
EEF1E1	-0.9284
MSX1	0.7578
ESF1	-0.288461538461538
HSPC171	-0.159
MRPL2	-0.79725
RDH12	0.27625
CELP	0.042
METRNL	-0.4106
C10orf116	2.137
C19orf48	-2.3636
ZNF346	0.410909090909091
NCR1	-2.25033333333333
C10orf64	0.796666666666667
CD52	-3.0948
VPS18	0.170090909090909
AP4S1	1.33633333333333
NPBWR1	-0.682
TPK1	1.5352
UBA52	-0.788086956521739
RIPK1	-0.266625
CPNE3	-0.0957692307692308
HSPC159	0.0768
C8orf38	-1.967
LRRC4B	1.75533333333333
PARP10	-0.360846153846154
ANKRD50	-0.146090909090909
CXCL9	0.4674
FGF18	-0.0121428571428571
EIF2A	1.4085
SLC20A2	1.667875
KIAA1549	1.80613333333333
SPINT1	-1.98030769230769
ZNF584	-0.274
CRBN	1.545125
ABCF3	0.0535
NCBP1	-1.09575
PLA2G4F	0.222375
PCDH10	3.1562
TTC21A	-0.1552
C20orf144	0.483333333333333
FGFR1OP2	0.36675
SLC9A1	-0.486384615384615
CHRND	0.130666666666667
FOXF1	-0.2698
KIAA1467	1.3126
TPO	-0.019125
LTF	-1.71127777777778
DNAJB9	1.25
MRPS27	0.098
bA16L21.2.1	-0.2674
WBP2	1.71577777777778
MRGPRX3	-1.58525
PRPF18	0.3532
C10orf58	0.1644
SMOC1	4.01376923076923
ADAT3	-0.4495
TMEM138	-0.9882
TMEM131	0.310636363636364
TIMM8B	-0.1236
MYH7	5.334375
ST6GAL2	2.74136363636364
KIF1C	0.6846
SUHW2	-0.346333333333333
PAPSS1	0.9532
CABP2	-0.00833333333333333
HOXA4	-5.3226
ELF2	-0.9514
SEMA3D	1.39376923076923
MC5R	0.572
OGFR	-0.085
FLJ30092	0.728125
TGFA	1.11821428571429
MMP17	0.0236
KIF15	-2.205
CHIA	0.5616
CATSPER3	0.3788
CEACAM7	-0.0192352941176471
PADI2	1.49381818181818
HOXA9	-3.19583333333333
LNX2	-0.896125
TMEM144	1.8324
HIF1AN	0.7076
METTL7A	1.98792857142857
C6orf165	1.477875
KIAA1468	0.8487
DSG3	-1.60133333333333
ZNF180	0.086375
EIF4E3	0.776090909090909
SLC46A1	0.258818181818182
DKK1	-4.413375
ZNF205	0.33075
LOC162073	-1.5785
COX7A1	5.1324
MAGEA1	-5.5795
NEDD8	-0.1072
KLHDC5	0.5018
C3orf19	0.2265
MRPS2	-0.2778
POLR3H	0.955263157894737
ABHD11	-0.0376153846153846
TMEM17	2.3506
PAIP2B	1.62807692307692
MAT1A	-4.9512
LGI3	2.1796
THUMPD2	-0.2126
TKTL2	0.7256
XAGE3	-2.106625
CALM3	1.0412
C6orf136	0.208125
KCNC4	0.280888888888889
RGS9	1.8615
ACIN1	-0.463375
SPATS1	0.3412
XKR8	-0.6404
FAM84A	2.5256
MS4A7	3.9145
AGXT2L2	-0.738
OR1F1	0.0863333333333333
SMAP1L	0.60375
IPO11	-0.0373
ZC3H11A	-0.50865
C1orf151	-0.477818181818182
RNASEH2A	-2.3596
CCR10	-0.845666666666667
TXNDC11	-0.695125
TMEM112	0.2824
MAP1B	2.83394736842105
NVL	-0.2934
PKM2	-1.50857692307692
ARC	1.69483333333333
NUP54	-0.999333333333333
PPFIBP2	2.0995
STAT2	-0.1232
PTAFR	0.76875
ROBO2	2.22927272727273
RNF40	0.285875
CCDC135	-0.03575
IFT81	0.0121538461538462
MORF4	0.0582
TM7SF3	-0.5797
OR10H3	0.322333333333333
ABP1	0.0422727272727273
CHRD	0.6903
PLEKHA8	-1.72125
NCALD	3.0949375
OR5AK2	0.529
ACCN1	2.86275
SLITRK1	4.66133333333333
ARMET	-1.2274
C9orf52	-1.2522
REEP4	-2.1718
MTSS1	2.63254545454545
ADH1B	0.904666666666667
DLD	-0.1138
CDK5	0.2558
PPFIA1	0.142380952380952
WFDC3	0.6244
DNAJB12	0.382277777777778
RANGRF	0.197333333333333
MLANA	-5.115
AMY2B	-0.0711666666666666
KIAA0319	2.0791
RPS7	-0.247666666666667
JAK3	-0.360357142857143
ARFGEF1	0.4828
CXCL5	0.7368
TRAPPC4	-0.001
CETN2	0.4246
HSPC111	-1.292
RHOBTB3	0.354384615384615
PHLPP	3.113
RGS10	-0.8832
TMEM58	2.7852
CHERP	0.4372
HSP90AB3P	-1.11957142857143
FSTL3	-2.00025
PEX11A	-1.3878
OR5V1	0.528
FCN3	1.08
PTPN3	-1.8673
NPTX1	0.7554
C21orf84	-0.754
C11orf51	-0.443818181818182
ZBED2	-0.975
FLJ90757	1.4698
NPY2R	3.1218
PLD3	0.8282
SYT17	3.315375
SGSM2	0.5605
OR1A2	0.4818
FOXP1	0.8143
SLC5A1	-0.8184
POFUT1	-1.267
EPHB6	-0.398625
MYO1G	-2.99927272727273
STAC	-1.88061538461538
KLHL17	-0.65375
RGMA	3.26615384615385
TJP2	0.829230769230769
FAM114A1	-2.32475
SERINC1	2.33988235294118
SLC9A8	-0.0478
PEX19	1.0863
EDN2	-2.3054
PSMD7	-0.425454545454545
C3orf41	-2.8084
UQCR	-0.2221
PPP1R3C	1.5652
LRP4	3.314875
TM2D1	-0.0508
TTC17	-0.191142857142857
C4BPB	-5.06409090909091
CCL25	0.317666666666667
ZNF253	0.53325
CHRNA9	-2.7578
SOX11	2.87672727272727
HIVEP3	-0.337333333333333
CGN	-0.349875
C3orf35	-0.222272727272727
PKD2L1	1.7588
SYVN1	-0.0362
PDE8B	3.67518181818182
LOC439951	-0.6688
LTC4S	1.46425
MIF4GD	0.4065
SMARCA2	1.22815
TUBGCP6	0.296125
CABLES1	-0.9474
C16orf77	1.993875
ZNF791	0.3596
FUT5	-1.63
ADH6	-2.15325
P4HB	-1.5156
CLDND2	0.279
ALKBH8	0.3316
PLAC4	-1.1672
F11R	-3.16373684210526
MGC35295	0.177875
PDZD4	1.721125
LOC389073	6.9174
FAM80B	1.657375
PSMB1	-0.628909090909091
TXN	-2.153625
VIPR1	1.04571428571429
WBSCR18	0.420923076923077
EXOSC6	-0.701375
ACTA2	1.375
SP5	-4.18073333333333
ANKRD1	-3.616
DDR1	4.05838461538462
ATP6V1D	1.1744
PTGS1	-2.5093125
RNF157	1.44
DCC	0.670666666666667
SPAG7	0.6962
FBXO18	0.0868
UBE3C	-1.34907692307692
HOXC6	-0.1292
LRP2BP	1.0975
MYST2	1.7594
PDSS2	0.0162
ATE1	0.7012
ARAF	-0.3336
KLF10	-0.6116
PLA2G2E	0.4074
ASCL1	4.3775
TSNAXIP1	2.0934
FAM131B	2.4326
