Hybridization REF	TCGA-02-0001-01C-01R-0179-07
MAP3K7IP1	-0.569727272727273
MAP3K7IP2	1.077
MAP3K7IP3	-0.1093
MAP3K8	1.2514
MAP3K9	0.0743333333333333
MAP4	0.807272727272727
MAP4K1	-0.6265
MAP4K2	-1.482875
MAP4K3	0.222666666666667
MAP4K4	0.417823529411765
MAP4K5	-0.28375
MAP6	3.992625
MAP6D1	0.5159
MAP7	-0.460363636363636
MAP7D1	0.8818
MAP7D2	0.556076923076923
MAP7D3	-0.369666666666667
MAP9	1.39086666666667
MAPBPIP	0.7113
MAPK1	-0.1297
MAPK10	2.1845
MAPK11	0.63125
MAPK12	-0.846125
MAPK13	-1.47169230769231
MAPK14	-0.643875
MAPK15	-0.056625
MAPK3	0.284875
MAPK4	2.4628
MAPK6	-0.0785555555555555
MAPK7	0.4105
MAPK8	0.133666666666667
MAPK8IP1	1.444
MAPK8IP2	0.7304
MAPK8IP3	0.217333333333333
MAPK9	-0.7242
MAPKAP1	-0.265545454545455
MAPKAPK2	0.253166666666667
MAPKAPK3	-0.87475
MAPKAPK5	-0.3095
MAPKBP1	-0.0435384615384615
MAPRE1	0.0571818181818182
MAPRE2	0.9801875
MAPRE3	0.6744
MAPT	1.24454545454545
MARCH1	2.67366666666667
MARCH10	0.2168
MARCH11	0.1692
MARCH2	1.60661111111111
MARCH3	0.094
MARCH4	0.687
MARCH5	0.4639
MARCH6	-0.5698125
MARCH7	-0.1562
MARCH8	0.36
MARCH9	0.170333333333333
MARCKS	2.63026666666667
MARCKSL1	-0.055
MARCO	2.6928
MARK1	2.4681
MARK2	-0.1865
MARK3	-0.5618
MARK4	0.869125
MARS	-1.5296
MARS2	0.116
MARVELD1	-0.6574
MARVELD2	-1.6955
MARVELD3	-0.514
MAS1	-0.0856666666666667
MAS1L	0.3935
MASP1	1.3360625
MASP2	-0.506
MAST1	1.5936
MAST2	-0.203875
MAST3	-0.0594
MAST4	-0.111210526315789
MASTL	-1.52775
MAT1A	-3.0046
MAT2A	0.871333333333333
MAT2B	-0.0669
MATK	-1.6506
MATN1	-0.133333333333333
MATN2	0.769
MATN3	-1.51088888888889
MATN4	-1.054
MATR3	0.2004
MAX	0.738421052631579
MAZ	-0.43225
MB	-1.52036363636364
MBD1	-0.361461538461538
MBD2	-1.384625
MBD3	-0.788076923076923
MBD3L1	-0.0888
MBD3L2	-0.143333333333333
MBD4	-0.581
MBD5	-0.185
MBD6	0.188
MBIP	-0.613125
MBL2	-1.941
MBNL1	-0.096625
MBNL2	0.40125
MBNL3	-1.547
MBOAT1	-1.0162
MBOAT2	2.46815789473684
MBOAT5	-0.43575
MBP	1.7419
MBTD1	-1.71533333333333
MBTPS1	-1.09672222222222
MBTPS2	-0.259333333333333
MC1R	-0.476333333333333
MC2R	0.14
MC3R	-0.462
MC4R	0.0822
MC5R	0.185333333333333
MCAM	-0.1303
MCAT	0.4868
MCC	1.53281818181818
MCCC1	-0.00190909090909092
MCCC2	-0.978333333333333
MCCD1	0.051
MCEE	-1.2646
MCF2	0.9555
MCF2L	0.6005
MCF2L2	0.197375
MCFD2	-0.067625
MCHR1	4.40675
MCHR2	0.258125
MCL1	1.2635
MCM10	-2.227875
MCM2	-2.6525
MCM3	-1.95325
MCM3AP	-0.010875
MCM3APAS	-1.60654545454545
MCM4	-3.759
MCM5	-1.06992307692308
MCM6	-1.77481818181818
MCM7	-1.0721
MCM8	-2.842
MCM9	-1.1578
MCOLN1	0.47
MCOLN2	-1.25814285714286
MCOLN3	-0.542272727272727
MCPH1	-0.398545454545454
MCRS1	-0.1058
MCTP1	-1.80416666666667
MCTP2	-0.938875
MCTS1	-0.278
MDC1	-0.9944
MDFI	-0.0882
MDFIC	0.528
MDGA1	1.80166666666667
MDGA2	-0.0756666666666667
MDH1	0.2006
MDH1B	-0.0368181818181818
MDH2	0.654833333333333
MDK	1.6598
MDM1	0.375384615384615
MDM2	-0.182375
MDM4	-0.888818181818182
MDN1	-1.531
MDP-1	0.3922
MDS1	-0.302
ME1	-0.560333333333333
ME2	0.138538461538462
ME3	1.5034
MEA1	0.2866
MECP2	0.2699
MECR	-0.1826
MED1	-0.750052631578947
MED10	-0.896090909090909
MED11	0.2744
MED12	-0.442
MED12L	0.2325
MED13	-0.8037
MED13L	0.2495
MED14	0.12525
MED15	-0.391125
MED16	-0.727
MED17	0.0318461538461539
MED18	-1.8094
MED19	0.89
MED20	-0.331875
MED21	0.047
MED22	-0.713333333333333
MED23	-0.6528
MED24	-0.831636363636364
MED25	0.046
MED26	0.12875
MED27	0.492375
MED28	-0.0344285714285714
MED29	0.2652
MED30	-0.7334
MED31	0.5476
MED4	-0.6226
MED6	-1.0751
MED7	-0.2342
MED8	-0.1908
MED9	0.7574
MEF2A	0.618
MEF2B	0.0618125
MEF2C	2.3648
MEF2D	0.285545454545455
MEFV	0.656333333333333
MEG3	1.54561538461538
MEGF10	0.6591
MEGF11	4.7666
MEGF6	-1.77127272727273
MEGF8	0.469090909090909
MEGF9	2.034
MEIG1	2.1596
MEIS1	0.6499375
MEIS2	0.234769230769231
MEIS3	0.198666666666667
MELK	-1.35718181818182
MEMO1	-0.107923076923077
MEN1	-0.4253
MEOX1	-0.634125
MEOX2	2.646375
MEP1A	-0.18
MEP1B	0.0846666666666667
MEPCE	-0.123461538461538
MEPE	3.5676
MERTK	2.5456
MESDC1	-1.36566666666667
MESDC2	-0.5716
MESP1	0.885
MEST	-0.6544
MET	-0.534052631578947
METAP1	-1.3385
METAP2	0.4142
METRN	2.65833333333333
METRNL	-0.2282
METT10D	-0.0217272727272727
METT11D1	-0.9746
METT5D1	-0.343222222222222
METTL1	0.339
METTL2A	-0.861666666666667
METTL2B	-0.378
METTL3	-0.6942
METTL4	-0.1678
METTL5	-0.676
METTL6	0.2212
METTL7A	1.89792857142857
METTL7B	3.645375
METTL8	0.671875
METTL9	0.0488461538461538
MEX3A	-0.312125
MEX3B	-0.99775
MEX3C	0.957
MEX3D	0.3581875
MFAP1	-0.613
MFAP2	-2.17525
MFAP3	0.5012
MFAP3L	2.79115384615385
MFAP4	0.31675
MFAP5	-0.0932222222222222
MFGE8	-0.163230769230769
MFHAS1	-0.1306
MFI2	-0.0833
MFN1	-0.124642857142857
MFN2	0.2526
MFNG	-0.120363636363636
MFRP	0.16075
MFSD1	0.6496
MFSD2	1.70918181818182
MFSD3	-1.07885714285714
MFSD4	2.053
MFSD5	0.507875
MFSD7	2.098
MFSD8	0.105
MFSD9	-0.330375
MGA	-0.5726
MGAM	0.0326
MGAT1	0.334375
MGAT2	-0.0364
MGAT3	1.415625
MGAT4A	1.305
MGAT4B	0.3225
MGAT4C	1.115
MGAT5	0.023
MGAT5B	0.205
MGC102966	-2.88063636363636
MGC10334	-0.0873333333333333
MGC10701	-0.404375
MGC10814	-0.204
MGC10850	-0.786
MGC10981	-2.735125
MGC11102	0.302181818181818
MGC119295	0.141666666666667
MGC12966	1.2612
MGC13008	0.386666666666667
MGC13053	0.00233333333333333
MGC13057	0.797181818181818
MGC13379	-0.8474
MGC14327	0.3678
MGC14376	0.816875
MGC14425	-0.5438
MGC14436	-0.0143333333333333
MGC15523	-0.574652173913043
MGC15705	0.14
MGC157906	0.470666666666667
MGC16025	0.0273333333333333
MGC16075	0.332
MGC16121	-1.42
MGC16169	-0.2066
MGC16291	2.2631
MGC16384	-0.942909090909091
MGC16385	-0.310454545454545
MGC16703	-0.878625
MGC16824	-0.1248
MGC20983	2.2055
MGC21675	-0.36775
MGC21874	-0.042125
MGC21881	1.04272727272727
MGC23270	-0.344666666666667
MGC24039	0.655666666666667
MGC24103	-1.557
MGC24125	0.145875
MGC24975	-0.55225
MGC26356	-1.016
MGC26597	0.07625
MGC26647	-0.055
MGC26718	-1.8762
MGC27016	0.256125
MGC27345	0.0292
MGC27348	-0.769
MGC2752	-0.129272727272727
MGC29506	-2.61418181818182
MGC29891	-0.4075
MGC31957	-0.845
MGC3196	-0.4172
MGC3207	-0.204
MGC32805	-0.170333333333333
MGC33212	0.49925
MGC33407	0.0736
MGC33556	-1.769
MGC33657	0.3526
MGC33846	3.0646
MGC33894	0.0928
MGC34774	0.199
MGC34796	-0.5236
MGC34800	0.6876
MGC34821	0.231
MGC35295	0.253625
MGC35361	-0.4712
MGC35440	0.4975
MGC3771	0.696666666666667
MGC39372	0.351666666666667
MGC39545	0.405
MGC39606	1.9274
MGC39715	-0.340333333333333
MGC40499	1.1356
MGC40574	0.2558
MGC4172	-0.6162
MGC42090	0.359666666666667
MGC42105	1.0712
MGC4294	1.40933333333333
MGC45438	3.83
MGC45491	-0.401846153846154
MGC45800	-0.992153846153846
MGC45922	0.85
MGC4655	-0.152769230769231
MGC50559	0.844125
MGC52110	1.744
MGC52282	-0.160461538461538
MGC52498	-0.197666666666667
MGC5566	-1.5168
MGC5590	0.465666666666667
MGC61571	-0.2336
MGC7036	-0.16775
MGC70863	0.439535714285714
MGC71993	1.443875
MGC72080	-0.652
MGC87042	-0.536
MGC87315	-0.274857142857143
MGC87631	0.0303333333333333
MGC88374	0.9464
MGC9913	1.368
MGC99813	0.636
MGEA5	-0.4068
MGLL	0.0312142857142857
MGMT	0.172
MGP	1.65092307692308
MGRN1	0.301636363636364
MGST1	0.0702
MGST2	0.277875
MGST3	1.7916
MIA	-2.5478
MIA2	-0.985
MIA3	0.38025
MIB1	-0.706526315789474
MIB2	0.172090909090909
MICAL1	-0.6545
MICAL2	-0.0177
MICAL3	-0.375272727272727
MICALCL	-0.806875
MICALL1	-0.738
MICALL2	2.1809375
MICB	-0.856555555555556
MID1	1.297
MID1IP1	0.332818181818182
MID2	0.214375
MIDN	0.333090909090909
MIER1	0.0836923076923077
MIER2	-0.0448333333333333
MIER3	0.193
MIF	0.07
MIF4GD	-0.00474999999999999
MIG7	-2.1958
MINA	-0.167
MINPP1	-0.452
MIOX	0.00220000000000002
MIP	0.767
MIPEP	-1.0468
MIPOL1	-1.8556
MIR16	0.576181818181818
MIRH1	-2.77261538461538
MIS12	-0.515125
MITF	-0.9150625
MIXL1	-0.5685
MIZF	-0.356461538461538
MKI67	-2.7865
MKI67IP	0.38525
MKKS	-0.0948
MKL1	0.2605
MKL2	1.52884615384615
MKLN1	0.697153846153846
MKNK1	0.8155
MKNK2	-0.617181818181818
MKRN1	0.231307692307692
MKRN2	-0.465
MKRN3	-0.627125
MKS1	-1.34614285714286
MKX	0.0958333333333333
MLANA	-3.3278
MLC1	5.606
MLCK	-0.220666666666667
MLF1	0.729785714285714
MLF1IP	-1.656625
MLF2	0.168625
MLH1	0.1825
MLH3	0.0252857142857143
MLKL	-1.018625
MLL	-0.286769230769231
MLL2	0.110125
MLL3	-0.00572727272727275
MLL4	-0.9456
MLL5	0.417181818181818
MLLT1	-0.26585
MLLT10	-0.711222222222222
MLLT11	2.687875
MLLT3	0.8755
MLLT4	-0.75425
MLLT6	-0.420142857142857
MLN	-0.058
MLNR	0.264333333333333
MLPH	-3.80027272727273
MLSTD2	-0.12575
MLX	-0.132538461538462
MLXIP	-0.632875
MLXIPL	-0.753307692307692
MLYCD	-0.6947
MLZE	0.2536
MMAA	0.8362
MMAB	-1.11253846153846
MMACHC	-0.4978
MMD	0.247
MMD2	1.097
MME	-2.12111111111111
MMEL1	-0.0982
MMP1	-4.889
MMP10	0.805454545454546
MMP11	0.108875
MMP12	-0.631
MMP13	-0.606333333333333
MMP14	0.2861875
MMP15	-1.17753846153846
MMP16	0.428666666666667
MMP17	0.7354
MMP19	0.7806875
MMP2	-0.925125
MMP20	0.190333333333333
MMP21	0.34
MMP23B	0.2114
MMP24	-0.129166666666667
MMP25	-0.5522
MMP26	-0.1984
MMP27	0.0993333333333333
MMP28	0.702818181818182
MMP3	-3.3064
MMP7	3.9994
MMP8	-0.0496
MMP9	-0.413071428571429
MMRN1	1.199125
MMRN2	1.295
MMS19	-0.941090909090909
MN1	-0.8424
MNAT1	-0.5945
MND1	-3.006
MNDA	3.676375
MNS1	0.3294
MNT	-0.044625
MNX1	-2.600375
MOAP1	-0.00699999999999998
MOBKL1A	-0.0746
MOBKL1B	-0.443
MOBKL2A	0.2515
MOBKL2B	0.0779230769230769
MOBKL2C	0.576909090909091
MOBKL3	0.487538461538462
MOBP	1.78736363636364
MOCOS	-2.4858
MOCS1	0.13375
MOCS2	-0.2764
MOCS3	-0.6598
MOG	3.098
MOGAT1	0.315
MOGAT2	-1.22666666666667
MOGAT3	0.0338
MON1A	1.145875
MON1B	0.249384615384615
MON2	-0.251642857142857
MOP-1	0.9568
MORC1	0.011
MORC2	-0.6607
MORC3	0.622
MORC4	0.499666666666667
MORF4	-0.0506
MORF4L1	0.100615384615385
MORF4L2	-0.169090909090909
MORG1	-0.8712
MORN1	0.096
MORN2	1.72933333333333
MORN3	0.29475
MOS	0.296
MOSC1	-0.465454545454545
MOSC2	1.2356
MOSPD1	0.011125
MOSPD2	0.7745
MOSPD3	0.4212
MOV10	-0.8818
MOV10L1	0.4205
MOXD1	1.861125
MPDU1	-0.045
MPDZ	1.039625
MPEG1	1.652375
MPFL	0.0274
MPG	0.273727272727273
MPHOSPH1	-1.502375
MPHOSPH10	-1.2296
MPHOSPH6	-0.242235294117647
MPHOSPH8	0.186076923076923
MPHOSPH9	-1.2974
MPI	-0.755875
MPL	0.387833333333333
MPN2	-0.57275
MPND	0.0551666666666667
MPO	0.1524
MPP1	-0.1597
MPP2	0.121636363636364
MPP3	-0.413
MPP5	0.7699
MPP6	-1.263
MPP7	-1.57545454545455
MPPE1	0.8311
MPPED2	0.070875
MPST	0.1551
MPV17	0.716875
MPV17L	0.94275
MPZ	0.311333333333333
MPZL1	-0.308538461538462
MPZL2	-1.135625
MPZL3	-0.0386666666666667
MR1	0.5995
MRAP	-0.0871818181818182
MRAS	3.39008333333333
MRC2	-0.0296666666666667
MRCL3	0.482375
MRE11A	-0.731736842105263
MREG	1.947875
MRFAP1	0.1220625
MRFAP1L1	-0.0782
MRGPRD	0.138
MRGPRE	0.481666666666667
MRGPRF	0.5769
MRGPRX1	-0.011
MRGPRX2	0.249333333333333
MRGPRX3	-0.73775
MRGPRX4	0.053
MRLC2	0.3863
MRM1	-1.0734
MRO	1.83725
MRP63	0.2688
MRPL1	-0.2085
MRPL10	-0.444875
MRPL11	-0.712625
MRPL12	-0.474875
MRPL13	-0.941
MRPL14	-0.4096
MRPL15	0.0566
MRPL16	-0.5612
MRPL17	-0.539375
MRPL18	-0.4596
MRPL19	-0.0559090909090909
MRPL2	-0.139
MRPL20	0.6725
MRPL21	-0.1114
MRPL22	-0.3374
MRPL23	0.1106
MRPL24	0.0754
MRPL27	-0.5216
MRPL28	-0.4216
MRPL3	-1.234
MRPL30	-0.0502727272727273
MRPL32	0.2662
MRPL33	0.885
MRPL34	0.139875
MRPL35	0.3576
MRPL36	-0.719625
MRPL37	-0.5245
MRPL38	-0.330545454545455
MRPL39	-0.3322
MRPL4	0.2272
MRPL40	0.307375
MRPL41	0.613625
MRPL42	-0.604166666666667
MRPL43	0.519666666666667
MRPL44	-0.0908
MRPL45	-1.05325
MRPL46	-0.2211875
MRPL47	0.308454545454545
MRPL48	-0.6748
MRPL49	-0.849363636363636
MRPL50	-0.3698
MRPL51	-0.0198
MRPL52	0.373461538461538
MRPL53	1.0084
MRPL54	0.5198
MRPL55	0.737230769230769
MRPL9	-0.212
MRPS10	-0.475076923076923
MRPS11	0.184625
MRPS12	0.0208
MRPS14	-0.1424
MRPS15	-0.29125
MRPS16	-0.602764705882353
MRPS17	0.4134
MRPS18A	0.0853846153846154
MRPS18B	-0.088
MRPS18C	-0.008
MRPS2	-0.8636
MRPS21	0.0208461538461538
MRPS22	-0.1658
MRPS23	-0.8726
MRPS24	0.3104
MRPS25	-0.213
MRPS26	0.0235
MRPS27	-1.1524
MRPS30	-0.983625
MRPS31	-0.5236
MRPS33	0.9226
MRPS34	-0.2878
MRPS35	0.1921
MRPS36	0.1466
MRPS5	-0.36075
MRPS6	0.8972
MRPS7	-0.797454545454546
MRPS9	0.0058
MRRF	-0.927375
MRS2L	-0.7824
MRTO4	-0.872818181818182
MRVI1	2.298875
MS4A1	-0.917636363636363
MS4A12	0.334666666666667
MS4A2	-0.26
MS4A3	-2.14225
MS4A4A	1.34433333333333
MS4A5	0.274333333333333
MS4A6A	3.24892307692308
MS4A6E	0.41275
MS4A7	4.66535714285714
MS4A8B	0.08775
MSC	-0.09
MSH2	-0.984
MSH3	-0.823125
MSH4	0.353
MSH5	-1.8952
MSH6	-1.09433333333333
MSI1	0.444333333333333
MSI2	0.308
MSL-1	-0.3378
MSL2L1	-0.46525
MSL3L1	0.361923076923077
MSLN	-1.08525
MSMB	-1.5892
MSN	0.612777777777778
MSR1	3.13290909090909
MSRA	0.7884
MSRB2	0.6908
MSRB3	-0.0341538461538462
MST1	-2.18363636363636
MST101	0.3212
MST150	2.6076
MST1R	-1.456
MSTN	0.774333333333333
MSTO1	-1.095875
MSTP9	-0.281666666666667
MSX1	1.0464
MSX2	-1.54982352941176
MT1B	3.81766666666667
MT1E	3.4055
MT1G	3.42172727272727
MT1H	3.438
MT1JP	4.01371428571429
MT1M	4.712125
MT1X	2.45846153846154
MT2A	3.57533333333333
MT3	7.0944
MT4	0.157666666666667
MTA1	-0.242235294117647
MTA2	0.1604
MTA3	-0.164
MTAP	-0.301380952380952
MTBP	-0.7446
MTCH1	-0.0129
MTCH2	0.1244
MTCP1	0.43
MTDH	-0.441736842105263
MTERF	0.253
MTERFD1	-1.1211
MTERFD2	0.2435
MTERFD3	0.6148
MTF1	0.664
MTF2	-1.434375
MTFMT	-1.4608
MTFR1	-1.52776923076923
MTG1	-0.923
MTHFD1	-0.5778
MTHFD1L	-1.09863636363636
MTHFD2	-1.948
MTHFD2L	-0.191545454545455
MTHFR	0.343241379310345
MTHFS	-0.431333333333333
MTHFSD	-0.111692307692308
MTIF2	-0.4366
MTIF3	0.489
MTL5	-2.2825
MTM1	1.3846
MTMR1	0.1336
MTMR11	2.8698
MTMR12	-0.508842105263158
MTMR14	-0.811181818181818
MTMR15	-0.395
MTMR2	0.0435454545454545
MTMR3	0.650375
MTMR4	-0.8215
MTMR6	0.924076923076923
MTMR7	-0.0193333333333333
MTMR8	-0.133
MTMR9	0.1491
MTNR1A	0.333
MTNR1B	0.0145
MTO1	-0.889625
MTP18	-0.230125
MTPN	0.8218
MTR	-1.15075
MTRF1	-0.412
MTRF1L	-0.150384615384615
MTRR	-1.214
MTSS1	0.937090909090909
MTTP	0.1708
MTUS1	0.558357142857143
MTX1	-0.311
MTX2	-0.7098
MUC1	-0.713090909090909
MUC13	-0.734
MUC15	-1.2205
MUC16	-2.0314
MUC17	0.0636111111111111
MUC20	-0.331125
MUC4	-0.924875
MUC5B	-0.5529375
MUC6	0.2725
MUC7	0.0583333333333333
MUCL1	-1.90566666666667
MUM1	-0.0741818181818182
MUM1L1	1.3894
MUPCDH	0.00354545454545454
MUS81	-0.596533333333333
MUSK	0.0715
MUSTN1	1.5192
MUT	0.123333333333333
MUTED	-0.789
MUTYH	-0.752363636363636
MVD	-1.9516
MVK	-1.20227272727273
MVP	0.509
MX1	4.12009090909091
MX2	-0.097375
MXD1	-0.262333333333333
MXD3	-0.712375
MXD4	0.393923076923077
MXI1	0.245625
MXRA5	-0.261875
MXRA7	0.527833333333333
MXRA8	1.1968
MYADM	0.436818181818182
MYADML	0.206
MYB	-5.79975
MYBBP1A	-1.8542
MYBL1	-1.86158823529412
MYBL2	-2.67408333333333
MYBPC1	2.4018
MYBPC2	-0.402666666666667
MYBPC3	0.369333333333333
MYBPH	4.26433333333333
MYBPHL	0.937
MYC	-2.02757142857143
MYCBP	-1.601625
MYCBP2	-0.363125
MYCBPAP	1.6432
MYCL1	-0.8868
MYCN	-0.0313333333333333
MYCT1	1.01325
MYD88	0.1309
MYEF2	-0.8399
MYEOV	-1.0272
MYEOV2	1.192125
MYF6	0.353666666666667
MYH1	-0.191333333333333
MYH10	-1.4551
MYH11	1.991375
MYH13	-0.267333333333333
MYH14	-1.2034
MYH15	0.298
MYH2	-1.287
MYH3	-0.333833333333333
MYH4	0.1155
MYH6	-0.432285714285714
MYH7	3.9225
MYH7B	-0.262
MYH8	-0.0700909090909091
MYH9	-0.82475
MYL1	-0.618875
MYL2	0.1056
MYL3	0.9046
MYL4	-2.12588888888889
MYL5	1.3716
MYL6	1.04719047619048
MYL6B	1.2652
MYL7	0.178333333333333
MYL9	1.03636363636364
MYLC2PL	-0.0818
MYLIP	-2.18423529411765
MYLK	1.08077777777778
MYLK2	0.778666666666667
MYLPF	0.10775
MYNN	0.387625
MYO10	-0.634538461538461
MYO15A	0.256
MYO15B	-0.478
MYO16	0.440166666666667
MYO18B	-0.64275
MYO1A	-0.744666666666667
MYO1B	-0.128266666666667
MYO1C	-1.09254545454545
MYO1D	-1.07754545454545
MYO1E	-1.20676923076923
MYO1F	1.1943
MYO1G	-1.56190909090909
MYO1H	0.145125
MYO3A	0.777333333333333
MYO3B	-0.428166666666667
MYO5A	-0.506923076923077
MYO5B	-0.2689
MYO5C	-2.13381818181818
MYO6	1.10923076923077
MYO7A	0.3826
MYO7B	-0.09275
MYO9A	-0.213
MYO9B	-0.0710714285714286
MYOC	0.253
MYOCD	0.162
MYOD1	1.2362
MYOG	0.2872
MYOHD1	-2.40666666666667
MYOM1	1.002875
MYOM2	1.536
MYOM3	-1.17566666666667
MYOT	0.7548
MYOZ1	0.234
MYOZ2	2.01181818181818
MYOZ3	0.251071428571429
MYPN	-2.36935714285714
MYRIP	2.65842857142857
MYSM1	-0.3764
MYST1	0.29575
MYST2	-0.2282
MYST3	-0.308642857142857
MYST4	-0.0116666666666667
MYT1	0.00133333333333333
MYT1L	1.273875
MZF1	-0.7798
Magmas	0.2948
N-PAC	0.1656
N4BP1	0.00218181818181817
N4BP2	-0.5622
N4BP3	-1.4725
N6AMT1	0.5418
N6AMT2	1.2752
NAALAD2	-0.584363636363636
NAALADL1	-0.0853333333333333
NAB1	0.7158
NAB2	0.169375
NACA	-0.278785714285714
NACA2	-0.0856
NACAD	3.255125
NACAP1	-0.0433333333333333
NADK	-1.1556
NADSYN1	-0.579125
NAG	0.2846
NAG18	0.11
NAGA	0.446875
NAGK	0.5306
NAGLU	-0.0288
NAGPA	-0.1184
NAGS	0.182461538461538
NAIP	0.350277777777778
NALCN	0.511625
NANOG	-4.336125
NANOGP1	-1.84566666666667
NANOS1	-0.5357
NANOS3	1.5025
NANP	-0.8454
NANS	-0.845333333333333
NAP1L1	-0.55075
NAP1L2	1.9756
NAP1L3	3.3708
NAP1L4	-0.723769230769231
NAP1L5	1.7833
NAP5	0.2759
NAPA	0.909
NAPB	0.3968
NAPE-PLD	0.876307692307692
NAPG	0.3621
NAPRT1	-1.4391
NAPSA	1.30516666666667
NARF	-1.8156
NARFL	0.2534
NARG1	-0.256818181818182
NARG1L	-0.684941176470588
NARG2	-0.851952380952381
NARS	0.0696
NARS2	-1.3534
NASP	-1.88976923076923
NAT1	-0.453142857142857
NAT10	-0.913
NAT11	-1.524375
NAT12	-0.0868461538461538
NAT13	-1.1316
NAT14	-0.038
NAT2	0.168625
NAT5	-0.468
NAT6	-0.4338
NAT8	-1.137
NAT8B	0.207375
NAT8L	1.9398
NAT9	-1.4118
NAV1	0.825538461538461
NAV2	0.435857142857143
NAV3	0.576375
NBEA	1.156625
NBEAL2	-1.01528571428571
NBL1	0.024
NBLA00301	0.5228
NBN	-0.494
NBPF1	0.386666666666667
NBPF15	-0.397125
NBPF20	-1.0675
NBPF3	-0.651333333333333
NBR1	0.0812
NBR2	-0.476444444444444
NCALD	1.9805625
NCAM1	1.05781818181818
NCAM2	1.1126
NCAN	3.4
NCAPD2	-1.942
NCAPD3	-1.87036363636364
NCAPG2	-1.585375
NCAPH	-1.25681818181818
NCAPH2	-0.812666666666667
NCBP1	-0.3225
NCBP2	0.0796
NCDN	0.60875
NCF1	0.753384615384615
NCF2	2.186
NCF4	0.1746
NCK1	0.5424
NCK2	-0.352333333333333
NCKAP1	0.738
NCKAP1L	0.114125
NCKIPSD	-0.751125
NCL	-0.247846153846154
NCLN	-0.945692307692308
NCOA1	2.47975
NCOA2	0.140666666666667
NCOA3	-2.4510625
NCOA4	0.295
NCOA5	0.033125
NCOA6	0.0806
NCOA7	0.0785454545454545
NCOR1	-0.758230769230769
NCOR2	-0.11275
NCR1	-0.772
NCR2	0.112
NCR3	0.384125
NCSTN	1.47533333333333
NDC80	-1.668625
NDE1	-0.135875
NDEL1	0.163375
NDFIP1	1.48072222222222
NDFIP2	0.0321
NDN	-0.0968
NDNL2	0.3476
NDOR1	0.67875
NDP	2.97136363636364
NDRG1	-1.481625
NDRG2	3.01466666666667
NDRG3	0.016125
NDRG4	5.3046
NDST1	0.157125
NDST2	0.478
NDST3	-0.997
NDST4	-1.9252
NDUFA1	1.29
NDUFA10	-0.53025
NDUFA11	0.1782
NDUFA12	0.9925
NDUFA12L	-0.697769230769231
NDUFA13	0.739625
NDUFA2	0.8336
NDUFA3	1.5676
NDUFA4	1.9862
NDUFA4L2	0.737545454545455
NDUFA5	0.781909090909091
NDUFA6	0.5882
NDUFA7	0.284333333333333
NDUFA8	0.898
NDUFA9	0.20975
NDUFAB1	-0.1124
NDUFAF1	-0.0142
NDUFB1	1.0748
NDUFB10	0.36875
NDUFB11	0.3322
NDUFB2	1.674125
NDUFB3	1.1396
NDUFB4	0.1798
NDUFB5	0.94475
NDUFB6	0.7216
NDUFB7	0.8555
NDUFB8	0.604375
NDUFB9	-0.2891
NDUFC1	0.8058
NDUFC2	0.4545
NDUFS1	-0.0971666666666667
NDUFS2	-0.8646
NDUFS3	0.528875
NDUFS4	0.3826
NDUFS5	0.3996
NDUFS6	-0.6574
NDUFS7	0.086625
NDUFS8	0.6832
NDUFV1	-0.4378
NDUFV2	-0.4058
NDUFV3	0.353933333333333
NEB	1.311
NEBL	1.071125
NECAP1	0.853181818181818
NECAP2	0.5485
NEDD1	-0.525375
NEDD4	-0.933307692307692
NEDD4L	-1.19242307692308
NEDD8	0.7236
NEDD9	1.1196
NEFH	0.3098
NEFL	3.0535
NEFM	2.953125
NEGR1	0.541375
NEIL1	0.5204
NEIL2	0.847076923076923
NEIL3	-1.8655
NEK1	0.4025
NEK10	0.1876
NEK11	0.401875
NEK2	-1.6475
NEK3	-0.832533333333333
NEK4	0.502842105263158
NEK6	1.878
NEK7	0.464
NEK8	-0.627375
NEK9	-0.328166666666667
NELF	0.4815
NELL1	3.10933333333333
NELL2	3.354
NENF	1.386125
NEO1	0.68525
NES	1.820375
NET1	-2.503
NETO1	0.379181818181818
NETO2	0.57
NEU1	0.53175
NEU2	0.425333333333333
NEU3	0.07625
NEU4	-1.68055555555556
NEURL	0.9975
NEURL2	0.736333333333333
NEUROD1	0.542
NEUROD2	2.216
NEUROD4	-0.194666666666667
NEUROD6	0.468875
NEUROG1	0.536625
NEUROG2	-0.814666666666667
NEUROG3	1.69366666666667
NEXN	-0.565333333333333
NF1	0.332444444444444
NF2	-0.483230769230769
NFAM1	0.140727272727273
NFASC	1.160625
NFAT5	-0.350615384615385
NFATC1	-0.366384615384615
NFATC2	-0.305666666666667
NFATC2IP	-0.811875
NFATC3	-1.0924375
NFATC4	0.325
NFE2	-4.3744
NFE2L1	-0.2222
NFE2L2	1.5558
NFE2L3	0.177666666666667
NFIA	2.17933333333333
NFIB	2.55194444444444
NFIC	0.0996
NFIL3	0.4534
NFIX	0.997923076923077
NFKB1	0.421076923076923
NFKB2	-0.3006
NFKBIA	0.853
NFKBIB	0.495266666666667
NFKBIE	0.4686
NFKBIL1	-0.491625
NFKBIL2	-1.09466666666667
NFKBIZ	-0.477125
NFRKB	-1.344
NFS1	-1.3215
NFU1	0.3254
